tweet,label
medaase nana   ansa na k?k?sakyi b?huri akyeakyea ne ho no na ?firi damfoadu,Positive
wosere ?d?nk? hwer?ma wo? a wonte ne dwom,Negative
saa ??,Neutral
ah na amponsa paa nso de? oh,Neutral
y?k? ayie a y?b? nsa kan ho abak?s?m w? me tumblr bl?g so,Neutral
eihmpayinsm sei,Positive
adi b?y? wo a ?nnim s? ade? asa,Negative
obi repae wapampa mu a na ?rehy? wo den,Negative
papaapa,Positive
oh bra abei y wai ??????????,Negative
momobinom y na monnidi anaa????,Neutral
ay?nko fa pii na ?ma as?m ter?,Positive
sika y? na ?nso nkwa na ?hia,Positive
adekye? to wo a na ?y? nhyira,Positive
kwae? mu y? dinn a na ?firi s? mmoadoma k? adidi,Positive
saa,Neutral
nsuo de ebi poseidon,Neutral
ne? ?da ayaya mpo nhunu onyame na ne? ?butu h?,Neutral
aboa amuokua se mmaa nk?m? d? nti nny? ade? a ?b?s?re ?kwan nky?n da,Negative
aho?f? na ad?n na woredi awer?ho yi “  ?”,Positive
nkurob? anaa,Neutral
nanka biribi kye madwen so nanka me p se wo boa me kakra,Positive
paemuka y? ahomeka na f?re? na ?w? mu,Positive
?????? nkwasia sem saa,Negative
me ni o onnipa nua,Positive
?twee nhunuu adukuro no na ?da,Positive
mongyae saa mo gyimii no??,Negative
aaaaaneeee,Positive
de? ?te gya ho aduane na ?bene kane,Positive
?mo b? br? saa,Negative
ebia saameda wase,Positive
wohunu na woanka a ?fa wo so,Positive
na ?nti de?n koraa na ?maa ?manpanin mahama rekyeky? mmaa mmoase? ama sukuu nk?tesea,Negative
?k?m de ?h?ho? a ?da na ?didi mee a ?bisabisa nkuorofo? yerenom,Positive
saa wo gyimii nu??????????,Negative
mepawoakyew paa tweete ne twi de sn   ?y? me s? wobaa twitter so aky? ?firi s? da biara me cont,Positive
“ onyame na onim ne? ?y? na ?y? ma ne mma”,Positive
b wei mu d ankasa,Positive
prae? s? woyi baako a na ?bu woka b? mu a ?mmu,Positive
ne tw? na aprinti saa nu,Negative
mepa wo kyw kkte borfo y den mesr mehia paaa,Positive
na andwo ? “ ah aborle wtf?dwo a y?b?di y?di a y?b?ne   ?huruhuru a ?b?dwo”,Positive
eewii saa na wop ????,Neutral
?ne? yahyiehyia,Positive
“na enti obiara mp? me”,Neutral
s y tigali ooo s y sfo ooo no ny masm,Negative
“ah  y?b?wu nti y?nna”,Positive
woanya biribi ayi wase ay? a wongu no animtia,Positive
obi mp? wagor? a na woatena woho so,Positive
wo b br saa ??,Negative
wowowanee nanso mmo w’asekyer? no b?y? yie woay? ade? ???? na mmom  anoyie no y? sen wo de? no https…,Neutral
ayowa ne ?ta nni mpaepaemu,Positive
?d? y?nk? no sikap?,Positive
nnipa baanu gyimi a efie b?cc,Positive
odwanfunu nsuro sekan,Neutral
yoooo mati wai,Positive
wani ans? de? wow? a ?hwere wo,Positive
y nam mu saa??????????,Negative
ei saa,Neutral
saa eeei bra maha,Neutral
oh baama nso ??,Neutral
saa medaase ?benfo,Positive
ashocki wo anaa,Neutral
k?k?sakyi akrampa ?p?t? ne din any? d? na ne ho any? hwam,Positive
fa ky? me ??,Positive
me nso mema wo adwo aho?f? dabi o menkyer? twi,Positive
yvonne nelson na wada ne paam cleavage adi w? badwam w? ne mfonin wei mu no,Neutral
krotwiamansa t? nsuo mu a ne ho na ?f? nanso ne ho nsensae? de? ?w? h? daa,Positive
koter? nsi ne dan mma akura nk?gye nk?nt?n so,Positive
aaahh wei nso,Neutral
saa ppp,Neutral
“ ?srane b?wu agya nsoromma”,Positive
aaah bra aden skin pain paaa nie,Negative
yare? s?e akyeafo?,Positive
buronya da y? anigye? da ?y? ?da pa a abuasua ne nnamfo? ma w?n ho afereyhia pa mema me nnamfo a w?n w? twitter ?ha nyina…,Positive
medaase ne nkyer?kyer? ??,Positive
afe nk? mm?to y?n bio afe ses?e na nyame ahyira y? nhyinaa ma yanya yap?de? nyinaa “  afe hyia pa”,Positive
?n? y? ay?wohomomo anaa obirade da ?di kan w? afe mpem mmienu ne edu mmiensa mu ay?wohomomo  y?woo wo saa bosome yi …,Positive
ade? a ?d? ma y?gye ho,Positive
hmmm as?m kese? paa,Positive
worep? waduane d? a na woka no nkyene,Positive
nkroma te ase a badu nni ade?,Neutral
onyame na nnaase s? no “  medaase”,Positive
wosum  w’ani afidie a ?yi wo hwene,Positive
nk?so? hemaa y?ma wo mmo ne wo dwumadie papa a woredi w? ghana man mu mmerane a wode ato wo so nso mpo da…,Positive
ebe ahu? yaa k?k?,Neutral
abisaa — agya rek? ?gyaa me ade? bi akor?ma akok? ?ne aburoo agya rek? ?gyaa me nne?ma mmiensa – akoroma akok? ne aburoo…,Neutral
oh aane,Neutral
y?nnae? a y?nso dae?,Positive
saa mom,Negative
wob?di ?bosom kosua na wagye wo odwan de? ?ne? di nakok?,Positive
wokyere akok?baatan a wosesa ne mma kwa,Neutral
agye me nsa mu koraa bra ????????,Negative
medi wakyi oo   medi wakyi di makyi bi wai,Positive
woti twi sen no   prko anaa prako nnom nsa mma abirekyie mmoro,Positive
boa me??,Neutral
????????????“ ?baa t? odwan a ?barima na ?y?n no”,Positive
na saa casemilo no…hmph,Neutral
wo saa akoa wei wani nnwu asm,Negative
wote faako a wote wade? so ebi mm?ka ho,Positive
ei twi b?n no mep? na mip? nso kyer? s?n,Positive
wo ynko asm ba a susu gu ase nkyene na daakye wo nso wode bba,Positive
wonhunu saa  oh ??? ?s?m ?? ???r? ? ???e?? ???   merek? ak? p? biribi ab?di ?ne meb?y?? ?de?n na ?nam”,Positive
abub? ne ateb? te a akyinye mpa fie da,Positive
ei saa,Neutral
medi wakyi di makyi be wai,Positive
ahafo kwae? da h? mma y?nna na y?nk?d?,Positive
?barima anim ?y? hu a ?nkyer? s? ?y? owudini,Negative
jus did    medi wakyi di makyi bi wai,Positive
wodua k?nk?sa aburo a ?fifiri wo nan ho,Positive
kka kyer nnipa apem ahaanu ne aduwtwe mmensa no a waretweeti de matwor ati no,Neutral
yoo medaase mebo at? me y?m “ me sha ha wfamafe wo o   ei na nti me w?fase  w? hen”,Positive
bantuma kyer? s?n kumase bor?noo no anaa,Neutral
oh saa,Neutral
awofo? binom de adwuma bi hy? w?n mma dodo saa ara na akyer?kyer?fo? binom nso redi w?n asuafo? awuawofo? nhy?so? ne akyer?kyer?fo? abammuo a w?de ka mm?fra hy?,Negative
mona mo de bae nso yen na yy no hit??,Positive
y?nhome mfa obi hwene mu,Negative
bebrebe aho?den ne koroy?,Positive
snner ghana ay no derr woama woani anda h aa wode hnd no bkye boflot anaa wode btn nkatie borga oo,Negative
afuomni kyer? obi a ne ho ns? kuromni wop? s? wokyer? ken agyap?n mp??e a ka no saa mfa no nsusu afuomni y?ap?,Positive
aane ooo me nua,Positive
woho fiii????gyimie saa??,Negative
onyame adom nti na wo?,Positive
ky?nky?n bi adi mawu,Positive
fr?mfr?m nte h? daa,Positive
hw? s? ?sre sr? boy wei w’agyimi anaa??????? bbtitans,Negative
aane mote dw dodo????,Negative
onyame nhyira nka mo nyinaa monsom no ?n? kwasie yi na onyame ay? bi ama mo,Positive
sisia nso de boi aptupl bia na anklet da ne nan ?????,Negative
sia d sia ?????? gyimi saa oo???????,Negative
dnemawiye wai,Positive
?de?n na ?rek? so ?w? ?ha yi ato? no ?w? ?hin afa fa toto wei ho,Neutral
“ ?barima firi fie b?hem to ab?ten a ?ny? sotr? a na ?y? nkwand?”,Positive
bob marley no ?y? wo abusua anaa ns?m hunu ara kwa shifuu artist,Neutral
aduane ben na wakyi   medi wakyi di makyi bi wai,Positive
panne? nim ntoma pam nso ne to tokuro,Positive
y?redi awu a y?nkum ?manni,Negative
anthony y? kwasia player paa wo a wo nnb? hwee na nt?kwa hunu nkoaa na wama casemiro anya pipa k?k?? saa,Negative
?prako nnom nsa ?mma abirekyire mmoro,Positive
na mo nso mo da so tie kessben fm,Negative
saa ny? rastaman biara na nim nyansa,Negative
saa nkolaa wei ??,Neutral
“ wohunu na woanka a ?fa wo so”,Positive
krapa te s? ?kra a ?kyiri fii,Positive
waho?f? de wo b?k? na wo suban de woaba,Negative
eeii bra,Neutral
lolmte   medi wakyi di makyi bi wai,Positive
wodua nkontompo adua a ?fifiri wo nan ho,Positive
ad?f?d?f? na ?maa ?ko? nyaa awiawuo,Neutral
“ ?manpanin atta mills wo ne nyame nk? s? asamando w? amanee ampa a ?y? a mane ghanafo? nyinaa”,Positive
twumasi amm? dam ante a anka ak?m amma,Positive
ade? a ?b? y? yie no ?nsei da,Positive
“ adwuma b?y? yie a ?nnim sika ketewa”,Positive
y?nim nso y?bisa,Positive
abuburokosua ade? a ?b?y? yie no ?nsei da,Positive
yoo ma ti    medi wakyi du makyi bi wai,Positive
daakye as?m nti wosum br?de? a na wasum kwadu,Positive
saa na ?te?  mennye nni mm?fra tie ananses?m efiri s? ?y? afutuo ?na afutuo nso y? mpanins?m,Positive
aden wabodam anaa??,Negative
as?m a ?di ka no hia mpaepae mu,Positive
dwaso ama obiara at? bi,Positive
naanyin  pot? gu mu hwie gu mu ne nyinaa k? kwans?n kr? no ara mu,Positive
ampa mpaninfo? se aware pa ho y? na,Positive
medaase wh  biribi ank?ka papa a anka papa any? grada,Positive
wanbor braa aa saa,Neutral
ab?tene firi fam ansa na ?rek? soro,Positive
ber? te s? anomaa woankyere no na ?tu a wonhu no bio,Positive
ei saa,Neutral
ah rashford no wagyimi anaa,Negative
“ aboa k?t? ?nka na ne nkyea na ?y? ya” lmao,Positive
sei na ohia te? oo  kasa saa,Negative
waano atew ruffame mey mfantenyi,Positive
y?nkyekyere nyansa nk?kyer? ananse,Positive
dodo? funu mm?n,Positive
wei de? dabi,Negative
fa wo sika hw? wo ho so yie te s? wodi aduane pa na wode bi k? ayaresabia “  na wo by dn de sika at wo nkwa”,Positive
s? wob?gye odwan ama y?dwan wo ho de? firi fifire ma y?mfa mfiri wo,Positive
s? ?p?nk? ab? dam a ?nkyer? ne wura no nso ab? dam bi»»hehehehe,Positive
?b?fo? aboa a wafom no biara ny? ketewa da,Positive
boniay?fo? didi nt?nt?m na wapepa n’ano,Negative
twi no mu api paaa  de?n nti “   wobma anwonafo ni nkranfo bu afu ooo”,Positive
?ne? wobaa twitter kurom ha aky? mew? ha daa me mp?n mu y? na wo? “  metee wo nka aky? s? biribiara b?k??”,Positive
hahahawode kokromoti ko ayie a yede sotrc gya wo kwan,Positive
“ abirekyie se s? y?b?fr? no kwasea de? y?mfr? no ani?den”,Positive
onyame na aseda s? no “  meda ase ”,Positive
ye b?y? no saa p?p??p?,Positive
ewiem b?k?? na wo ? “  ?te s?n”,Positive
ma ya ase nso ka hon??,Neutral
mo b? br? saa,Negative
meedi wakyi gidi gidi   medi wakyi di makyi bi wai,Positive
kraman,Neutral
gyimii saa,Negative
dua kontonkyitonkyi nti na amma y?anhunu ?dwomfo papa,Positive
buei  some serious twi bwoooooiii ???   aane “  yoo ma ti i hope s? biribi ara da bim,Positive
anibere b?ne nti woso k?nt?n s? wode rek?sa nsuo aba,Positive
apusuapusuo na ?maa bor?fer? b?? atikwa,Neutral
nnipa dodo? soa nyakop?n a ?baako mmu akyakya,Neutral
s? wote ewiase ase a wompre wo ho w? abrab? mu,Positive
osikani ne hiani goro a ?ns?,Positive
na wo wo y kwasia anaa,Negative
?b?fo? ne sasabonsam  y?nses? nses? o y?sesa soa wo moasesa asoa me a monyae me na menka mo as?m bi,Negative
sakumono anaa???? cosss,Neutral
owuo b?kum wo na wofr? no agya a ?bekum wo wofr? no ?na a ?b?kum wo,Positive
mennim sfo no w baabiara na ahwyie nti na mede too h,Neutral
?kwantufo?  a ?taa so? faako ho y? mfonoe? ?ma w?bu no animtia,Positive
wode gyimii saa,Negative
nti wo maame ne wo papa y nkate mebowa  aware? te s? nkate? wopae mu a na wohunu mu,Positive
womp? as?m atie a na wosisi waso,Positive
gyae saa na nny,Negative
nnaase nkoara,Positive
nokor trodoo,Positive
?kuro a ?b?ku ?kraman no na ?t? ne apampam,Positive
merenya wo ay? y? mmusuo,Negative
yoo wonnye nni a fa no saa ara,Positive
kos? nkum kuro nanso ?dwodwo yaa ano,Negative
mframa fa ade? ma wo a fa ?bo? to so,Positive
kristo de ne mogya yii y? nyinaa firii y? b?ne mu nanso ?mp? hwee firi y? h? s? y?b?dod? y? cont,Positive
masa borcde na wo wi no raw saa,Negative
bba  enti wiase ?mma awie?   wiase b twm twersm  asi a nka y? cont,Positive
?pono bi mu to a ?pono bi bue,Positive
bor hor biom????,Neutral
madi wakyi wai   daabi wonnii makyi to sbieii madi paa hahaha,Positive
“ woresr? aduane y?rebu wo anikyie afei wose te abomuu gu so”haha,Positive
waduro se osuo t? a apetampe osuo ant? a apetampe,Positive
paapa me pa wo ky?w an?pa yi de? ky? ma no nso me so bi wae na ?k?m y? ta yesufie,Positive
s?kyer? akok?nini abankwa se de? ?b?y? ara na anya ay? me yi,Positive
wogi l no saa aden me bro,Neutral
siwpp,Neutral
akyekyede? anaa ?k?t? rewea ne ba rewea hwan na ?b?gye ne y?nko taataa,Positive
oh saa,Neutral
wode y den,Neutral
ohiani funu nna h? nky?,Negative
saa ????????????,Neutral
hahaaa yoo mate  medi wakyi di makyi bi wai,Positive
saa??????,Neutral
saa  ????,Neutral
yoo matemedi wakyi bi   de? mekaae? nhia s? m?to s?be o “maame mepawakyw to sebi cont,Positive
bor?dek?k?? ne nkate? wodi na any? wo d? a na ?firi wo se,Positive
?kraman se s? anadwo na y?di dwa a anka y?b?hunu ?barima a ?t? nam,Positive
meda wase,Positive
woy? na ?y? yie a na y?b? wo din,Positive
as?m a ?reka no nyansa w? mu as?m ba a na y?hunu s? y?w? abusuafo?,Positive
saa p?p??p? menua????,Positive
owh mi krom nie paa na wagyimi saa non,Negative
merehwehw sde wfr apotobibire w borfo kasa mu,Neutral
asaase kotokuo obiara b?k? mu bi,Positive
tw na so fu saa nu??????,Negative
menso medi wakyi,Positive
odwan bra na b pira ??,Negative
marital nu we gyimi anaa,Negative
saa,Neutral
mmaa p? de? ade? w? mmaa p? sokoo nso,Positive
y?hunuu nsuo ansa na y?hunuu nsa,Positive
ananses?m kyiri kasa,Positive
wosuro dwams?m a wo abadwamde? y? ketewa,Neutral
sark nrapi sark nrapi nso mo ho kyere mo a na mo p?  verse,Neutral
oh saa,Neutral
wei nso err????,Negative
ajieee   aboa kusie nya fufuo a ?b?di na w?mma na ?renk? ne b?n mu,Positive
wode gyimie saa na wo awu,Negative
richman go die poor man too go die  osikani b?wu ohiani b?wu,Positive
y?b?si anaa y?b?so amu de? henn,Neutral
gabby de? ?y? ogye gyentwi nkasa,Negative
onipa fidie y?suae no temp?n mu na y?nsue no kwanky?n,Positive
?k?mfo b?ne a watena ?yarefo? ho ama ?k?mfo papa ab?to noo no y?ny? no basabasa ?bi a na ?nim wakyi ade? bi nti,Positive
shata wode asem aba????  srdlihe,Positive
oh saa mohm??,Neutral
hmm ?y? as?m o   paaa   ?y? ampa “giphty baa aa nni to te cont,Positive
menka ho bi anaa??,Neutral
obi nni ?sono akyi mmoro b?suo,Positive
wananse sm yi yd yie mmo wayade,Neutral
ne? ?w? s? wobisa no y? br?fo ?benfo?    wats d english name for pr?k?s? sorowisafomwisaamp twintia pleasetellme,Positive
yooo ma te wai,Positive
mema wo akyes? obi ka sa wo bisa toa aaa ase? ne s?n,Negative
owuo adare? sickle nn? fako,Neutral
wo boy ayela anaa??,Negative
me nua me nso mema wo akye o na wo nso wo ho te s?n  syhuwyaaahh me wo nkwa yi di na me wo adu nyinaaa,Positive
eii ????????saa  sfz,Neutral
?k?m de ?h?ho? a ?da na ?didi mee a ?bisabisa nkurofo? yerenom,Neutral
mepawakyw to sebi waehehe    medi wakyi di makyi bi wai,Positive
bibini ne gyimie anaa y?n br? woase,Negative
y?tetee me w? kookooase ntira “ wano ate,Positive
y?b? wo sotor? mmienu a wokamfo baako,Positive
haha  ntant paa,Positive
obi tan wo a ?ntiti wo,Neutral
aboa ?sono t? fam a aboa biara tumi b? no bi,Positive
ameeen yaa rabb,Positive
?? dabo dabo,Neutral
saa ong,Neutral
nda ase,Positive
ny? obiara a ?te ahenfie na ?y? ?dehye?,Positive
dabi as?m nti wosum br?de? a sum kwadu,Positive
??? yoo mate    medi wakyi di makyi bi wai»lmao local,Positive
pia,Neutral
wosoa nsuo soa nsã a na wohunu de? ?mu y? duru,Neutral
thats one of my favorite akan proverb,Positive
“ s? wo adwene y? wo s? wo fie kwan ware a kae s? obi nso de? w? nakyiri”,Positive
ani bre a ?ns? gya,Positive
?nny? hweeeee ??,Negative
nsa nnuru yafunu mu nti na emu y? fi a y?de b?ntoa yie  sncsbjyh,Neutral
yoo me bo at? me y?m “  oh daabi”,Positive
maati wai   meda woase s? wodii makyi,Positive
bossed which midfield na ball no wonkoaa na wohw anaa ahoyaaa beku wu??????,Negative
?y? me s? y?reky? nyansa no na woada awer?hos?m ne s? saa b?r? yi de? nyansa no asa,Negative
wonim mmra a wons?e mmra,Positive
striker a ?twa saa ????,Negative
amane hunu b?n koraa ni  ????,Negative
owuo da amansan k?n mu onipa br? ma owuo,Positive
?bra mu mmra ??,Positive
misrw midi woekyi bi wai  neckyleaks maame medi wakyi di makyi bi wai,Positive
wap sika ama nu anaa,Neutral
baako p nso oo ??,Neutral
?????? herrh two terty yi paaa,Neutral
madi koraa dd    medi wakyi di makyi bi wai,Positive
worep? as?m atie a y?ka kyer? wo,Positive
nkwasieasem saa n’adekye????,Negative
mb bra??????,Negative
chelsea ne bayern akansie yi de? s? ampay? a ?b? dwa,Positive
mepa kyewo may   omoba medi wakyi di makyi bi wai,Positive
sikanibere? nti na ?k?mfo? de ne ti hwe dan mu,Negative
?b?t? da bi na osikani renya ohiani ay?,Negative
atade? nana akufo addo hy? no din de afe bi y? nsan,Neutral
papa wei nso she de?n anpa wei??????,Neutral
wob? kahyire a ?na y?soa wo?,Positive
obi b?bo wo ama woasu a ?nte s? woara woasu,Neutral
?srane?sram ne nsoromma,Positive
abuburo kosua ade? a ?b? y? yie no ?nsei da,Positive
gyimie saa,Negative
ne? an?kye b?y? ara na ?y? maa asanteman no ?ne s? ?maa sika adwa kofi firii ewiem ba…,Positive
?kafo? didi,Positive
saa ni gyimii no,Negative
aane ??,Positive
cc  “ ?k?m ma onipa ani bere”,Positive
b buo,Neutral
wode asem bba ??????,Negative
me mfomso? a afei medi wakyi “  wo y sure”,Positive
wop? as?m a na wonya as?m,Positive
snner ghana ay no derr woama woani anda h aa wode hnd no bkye boflot anaa wode btn nkatie borga oo,Positive
as?m bi safoa na ?hini as?m bi pono,Positive
mmo ne y? aho?f? “ yoo d mate wai,Positive
eeii breda na ?y? force??????????,Neutral
wontumi nhw? obi asa so mfa ny? wasa,Positive
?kraman se ahwehw?ahwehw? na ?ma agor? y? d?,Positive
akok? redi wo y?nko aburo a pam no na daakye ?b?di wo de?,Positive
“ ohia as?m nti ak?n? b?kum ahiafo? kwa”,Positive
saa??,Neutral
?patuo su anadwoa a ?y? mmusuo,Positive
asante k?t?k? wokum apem a apem b?ba,Positive
nokwasm,Positive
fa sika t? wo nkwa ?nfa wo nkwa nt? sika,Positive
nsusuaa nnyaadoa nketenkete se mani mmere ntwurapo” nnyaadoa ak?se?,Positive
?nky?nky? w? nafe,Positive
y?nya ahot? w? ?br? akyi,Positive
obeng me w?faase “  na yfr wo sn”,Positive
fa wo sa b? w? m?ni na saa na ?d? ti?,Neutral
paapa mepa wo kyew ase kyer sn   merenya wo ay? y? mmusuo,Positive
nti cnfa yen akoma nni agrc,Neutral
?ne? ?y? a bue wani menni baabi ara k?  s? kurom ha me ho y? na wo?   saaa eni mintaaa nhu won…,Positive
eni? me ni hwe ka anaa wohu no s?n,Neutral
obi tan wo a ?tan wo ne wo kraman,Negative
ne menso medi wakyi sesei   ?faa mani so afei medi wakyi “ woboa wonni makyi b cont,Positive
mati wai    medi wakyi di makyi bi wai,Positive
?ba nyini w? ?se fie na ?nka h?,Neutral
kikirikikiri ?no nua ne tenah?komm,Positive
saa ong,Neutral
y?da awurade ase “  m ho y wofa  x”,Positive
as wonimby yi paaaaa,Positive
gyimie saa ??,Negative
menkyer? wo wo suban,Positive
prae?tia nni h? a apot?bibire gye fie fa,Positive
wotu bata b?ne na wo tiri ny? a dabiara na woso wo nne?ma,Positive
opanyin me ho y oo    aho?f? ?te s?n w? h?,Positive
gyimie nketenkete saa na wawu kwa,Negative
nti ?k?sii s?n,Neutral
s medi wakyi dada o aky kraa   medi wakyi di makyi bi wai,Positive
medi wakyi  ntemtem    obohye medi wakyi di makyi bi wai,Positive
?koo ahen ko,Positive
wofa abirekyie adamfo? a wogya ab?dwes?,Neutral
de? wabr? no ?no na y?ma no br?nsuo,Positive
“  di makyi bi wae me nua baa”mati,Neutral
wadwene so nso ynhu hwee bra aden,Negative
sika puduo y?mfa y? nsa mm? mu,Positive
opoku mfa ne nku medware a me ho mpae,Positive
meda ase,Positive
akok?nini gyae akuntunakuntun na y?n nyinaa y? kosua mma,Positive
wo maame wu a wonwu na ?f?re a na wo nso woaf?re,Positive
haha nipa ho y hu  y?rekamfo wo duaforo no na y?rep? wo akyakya,Positive
ny hweee kanu,Positive
ab?fra resua adwini di a ?ny? ?seb?  nwoma na ?de sua,Positive
?baa t?n nnuadewa na ?nt?n atuduro,Neutral
“asm bn na baa skyer dumase a atumpan anna”,Neutral
as?m b?n kraa nie,Neutral
na wei nso eerr ????????,Neutral
me de wakyi bi,Positive
wotia bamma so ansa na woak? dan mu,Neutral
abrante pa wadaworoma,Positive
y?mfa ne? wawuo ho ade? mmoa ayie,Positive
wonnim wuo a hw? nna,Positive
ooookkkkkaaaayyyy  wiase awie? nsi da “ dn na ensi da”,Positive
saa,Neutral
as?mp? dodo? nti na amma aboa p?t? tiri ho amfu nwii da,Negative
????????gyimie s yaa,Negative
apatr? ?reb? nyini ay? mpataa,Positive
onyame adom nti na y? nyinaa nti nkwa mu nn? y?mfa ay?yie mma no daa,Positive
medaase   wote faako a wote wade? so,Positive
ne? ?k?m regye ara ne mmei?,Positive
saa ?b? no ase? kyer? s?n,Positive
hmmm ?y? as?m oo,Negative
wano hwam mpanins?m,Neutral
?hia wo a baabi a wo yere de waduane b?si no na ?regu wo anim ase,Positive
dan wai,Neutral
wano ate ogya a ?b?d?re no ne wisie nko,Positive
aboa ?so na ne nwoma so,Positive
oh saa??,Neutral
wo nyame som mpo niaboa kraman,Negative
y?nt? p?nk? nnante fam,Positive
cc    yoo “ nye me se gbe ma o    medi wakyi di makyi bi wai,Positive
y?tu wo fo na woante a wok? anteade kurom ?na soantie nso w? h? yi ?ne ?wam atik? p?,Positive
as?m a wontumi nka no ab?nten so no wo ne wo yere te fie a nka nkyer? no,Positive
?w? s? y?sua twi twer? akwan ahodo? a wodeb?sua twer?  s,Neutral
ny? ns?m nyinaa na y?de to badwam,Positive
yoo    obiara nfri kumase kuro b?n na wofri so    mente ase?maase,Positive
wonya aboter? pae nt?tea yam a wohunu ne nsono,Positive
oh yesu me nso me w ha ooo,Positive
animguasefo akwaaba????,Negative
nkwasia ndwom saa,Negative
pesewa nti na dankyiraman b??e,Neutral
yare? a ?b?ku wo mmae? a ?y? a na wose wo k?mfo? aben,Positive
w? b? br? saa,Negative
?kyere se ?tumi kyere ntama a ?kyere neho mma y?nhw?,Positive
… wagyimie saa,Negative
?twer?duanp?n na nnase nyinaa s? no “  ampa medaase ”,Positive
wo y? ?benfo ampa ??????,Positive
akura se nea ?kum me ny? me ya s? nea ?de me hwee fam,Positive
wo di gyimii saa ????,Negative
akosua nie ??,Neutral
?barima hw? ?barima ba na ?baa hw? ?baa,Positive
ani hunu ade? a ?di bi,Positive
wonnim wiram a na y?de as?kwaa dane wo akyenkyena,Positive
?bra y? ?ko,Positive
ah aborle wtf?dwo a y?b?di y?di a y?b?ne   ?huruhuru a ?b?dwo,Positive
owuo s? fie,Negative
ampa  y?de nam na ?yi nam,Positive
they will continue to help the poor that is what they live for but no more in ghana we cant be trusted,Negative
wop? wo yere a wodi ne mmara so,Positive
gyimie nketenkete saa na wawu kwa,Negative
?benfo? k?k?sakyi br?fo din y? de?n,Neutral
aware? bi sei de?,Negative
mtcheeww  nkromma te ase a badu nni ade?,Positive
saa adn,Neutral
meda wo ase ?hemaaba “  medi wakyi dada”,Positive
k?nk?nsani ?y? a di wo fie as?m na gyae ?nkekankeka no,Positive
saa,Neutral
abrab? ny? mirikatuo,Neutral
onifrafo? ntumi ngyegye onifrafo? taataa,Positive
afutuo nsakra nnipa kyer? ns?hw?,Positive
ak?kono b?t?b?t? ?noara na ?we ab?,Neutral
?hia oburoni a ?ka twi,Positive
anka mmoa nyinaa tes akyekyede anka tuo nto w kwa mu da,Positive
kumasi asake anaa,Neutral
“ ghana ne germany — ?n? ampae a ?b?dwa ?b?y? den nanso y?de b?pem so”,Negative
wo te me ho asem ah,Neutral
ase ne sn,Neutral
“ y?nsane kokurobotie ho mm? p?”,Positive
dbee papa b?n na ?k? aban sukuu,Neutral
ohk   medi wakyi di makyi bi wai,Positive
?hene b?di wo kasa a efiri amanfo?,Positive
bra kwaku nie,Neutral
ap?nt?m ne anyant?m na ?nam ewiase abrab? a y?reb? yi amirikatuo mfa y?n nk?si hwee,Positive
asa firinkyim ase nso na yehu ?d?nk?nii ba,Neutral
ade? w? kuro so na ?nni wura a odikuro dea,Neutral
sunsum p? na honam y? mmer?,Negative
abaa a ?b?w? wani no y?twa so na y?nsensene ano,Positive
anoe geh nso ????,Negative
lmao   nnipa baanu gyimi a efie b?cc,Positive
asantehene nni adanfo,Neutral
wobu ?kwasea b? a ?bisa wo ase?wabn kk,Positive
ak?kora te h? ansa na w?rewo panin,Neutral
aa ?y? ampa o meda wo ase,Positive
?po anso adware? a ?fe renso,Neutral
wo agya akoa twa dua a wose ?y? mmer?,Positive
odwan ti sn na te,Neutral
huuhu biara ny? hu,Positive
wo se sn,Positive
w?fa amp? adwumafo?no se ?y? tramadol,Negative
twi ns?mfua bi a ghanafo? ntaa ntwer? no yie,Positive
abirekyie nya wura pa a na ?fu ab?dwes?,Neutral
sika nti ohiani d? ne ba a y?nhunu,Neutral
gyimie saa,Negative
ah ?? na wo nso,Negative
wo nko wodidi a wo nko woko,Positive
mmer? bi w? h? a na ?kwansini y? mmusuo,Negative
saa ong,Neutral
obi nk? ahua na ?nk?keka nkwan nhw?,Neutral
medaase bra,Positive
y?red? na nkor?fo? nso redi,Neutral
ne papa sika ny ne sika senwo kasa saa me tumi hu se wo nyaa sika pn richdadpoordad,Negative
me nim paa??????,Positive
liverpool sub gt  wosoa nsuo soa nsa a na wohunu de? ?mu y? duru o,Positive
mewo ab?fra na ?nyini y? panin kwasea a mawo no awie,Negative
may “  medi wakyi di makyi bi wai”,Positive
mmo ne y? “ yoo mate wae   msborofosm medi wakyi di makyi bi wai”,Positive
aduaba bi b?b? ak?se? a hw? ne mfifiri? mu,Positive
?hia twi adekyer? ampa “ u need twi lessons from    di otwa kwai ohu s ne chi achia”,Positive
“ wonya sika a di bi wonya nsa pa a nom bi ?na wonya ntoma pa a fira bi na nnipa nky? w? wiase”,Positive
nea ?de n’ani na ?fee ase?,Neutral
jama y y dea anaa??,Neutral
wob? wo to abor? a wota wo yam,Neutral
yo mate    medi wakyi di makyi bi wai,Positive
s? wosuro,Negative
nti woredi wafahy? nn? yi,Neutral
aduro b?gye wo a atere ma,Positive
eiiiiii bra ????????,Neutral
akwadaa b nwa na mm akyekyede,Positive
?ko ano na obi di mmanins?m na ?ny? efie,Positive
aniwa nnim awer?ho,Positive
y?rekamfo wo duaforo no na y?rekamfo wakyakya,Positive
tease wuo paa ni anaa s wa k she she boosu,Negative
?????? ei emmom ns?m ha,Neutral
