tweet,label
3nea wani ny3 wosuro a bo wo team din wo team ne papa mu nono,negative
modeɛ wee nom nti nkwasia keka nkoaa,negative
ow bra ka na ka biom oo ɛɛhu ankasa 🤦,negative
masa masa fawo gyimie kc 3b3ka bi gyimie mi,negative
yakubu s3 preko y3 haram nanso ɔdi trumu eiii,negative
animguaseɛ wei deɛ fanyinam sɛ mankɔ africa u17 performance wei yɛde hyɛ wac monɛsane aluusi ahwiefoɔ dede hunu kwa ankorɛ hunu,negative
ayɛ ka sika no ashi😂😂,negative
saa as3m wo ka kyer3 me aa me hwie acid agu woso😂😂,negative
wonni sika a woti tesɛ odwan to🤣,negative
hwɛ olé ne gyimie bi sɛweve been the most consistent team in the last few months lol man wɛi paaa hm,negative
sister 57million ne master bedroom wowie aa wasanso aka nkwaseas3m oh ghana nka as3m no w ahenfie nanim nyinaa ahonhono,negative
gyae gyimie no na sore,negative
eei 💔 kyeres3 mi dier meye ntsini kraa ma yera mu,negative
messi nso asa o,negative
aba booshit nso nyi yi 😂,negative
wabdam nso aka hoo,negative
ewiase ne nsem foo de3 kyer3s3 empa yeho koraaa de3 aba nso no no,negative
masa wu bɛyɛ steady wɔ hɔ,negative
chechekuleyyyyy paa adwene no ny3 oboy nso ntua😆😆😆 hard guy,negative
masa pijin come still be come na fa woni twaaasidi fri ha kɔ,negative
sika nahye sika no ahye 🤣🤣🤣💔,negative
chale wode3 tena akyir3 ho na to nt3 na kasa kasa hunu god no go shame us,negative
masa masa fa wo gyimii k tchww,negative
afia odo anaa akuapem polo de3 dem bi prostitutes serwaa de3 ebi anybody ein matter,negative
nti na wo phone asɛe no 🤣🤣🤣,negative
masa gyaigyimii kasa nu na you grow,negative
masa masa aha yɛ bloody street daakye asɛm nti ooo😂😂😂😂 me nnim deɛ wooka no ho hwee me yɛ purely virgin🤣🤣,negative
10 mpo na hes a fraud 😂😂,negative
fa ohia mic no to gutter mu,negative
dem no b serious baako mpo sei,negative
if clouds gather then i vex ah chale ammamuo bɔne nti nnipa nni ahotɔ,negative
ka ma yen sere 3de gyimie na 3nam,negative
oh bɛrma ahye me tu me girl gyae me koraa me werɛ anho sei me nim nsa nom a nka ɛnɛ mɛboro forkn,negative
y3te sika nanso 3kom de y3n 🤦🏽‍♂️😶,negative
herh leipzig 😓😓✌️ onyame betua mo ka paaa😹 mmoa💨,negative
wonni vision baako sei,negative
wun ne sika na wo ti fie aahhh nsemfuu na wu ti 😁😁😁,negative
give am birthday contract na mongyae gyimie no,negative
abu gyimie nkoaaaa na akawo,negative
masa gyae gyimiii no jon,negative
night focus no de3 3y3 ooo nanso adwaman nti chairman ni ahotc on friday nights,negative
yy not aden woawu anaa,negative
m3nfa ohia ho 3nka nsemhunu via facebook live,negative
akoa abdam wu bu dambalis no be,negative
niggas abɔn ooo dabro nso dede nkoaa na ɔmo y3 waha,negative
aborc ne bayie nti obi b3 like p33 nso normal tweet de3 da😂😂😂,negative
wo maame tw3m baako baako network foon sei 😡,negative
b33ma anim ne nisuo 😒😒😒😒😒as3 waka m3ko mu,negative
y3 te sika so nso kom de y3n 😝,negative
woka nkwasiasem a ye bisa wo nkwasiasem 😂😂,negative
legon foɔ deɛ adwaman twa mu a ɔmo ho bɛkyere wɔn oo ei😭😂 ewiase nyinaa hookup girls gu hɔ😂😂😂,negative
you neggas ankasa yesu dckon so kyenam ne italian beyonce 😂😂,negative
ahiafoc mma ne asing by default ghana laws no dey apply to the rich oo akuapem poolo 😪,negative
nti niaa wo kunu 3ka yi 3t asoum mo bo yen abro ooo,negative
shatta dede ankasa she no get chill koraa oo😂😂😂😂😂💔 violence hemaa mu goat😂😂👍😹,negative
ive to try watching voice over training videos on saah brofo hunu and lafa wei nyinaa ankasa medii kor hifa mtchewww,negative
gyae nkwaseasem ka wote,negative
3y3 shocki me mpo gyimie nkoaaaa 🤣,negative
hwɛɛ ɔmain ghana diɛɛ sɛ gyimie nkoa oh masa jey your eye den enjoy your life,negative
brofo foo ho b3n wei yi aaa na mahama ka ho asem no,negative
masa wo sika no ahye go and sit somewhere abegi 😂😂😂,negative
john dumelo ne bulldog muti ewu papa,negative
wo ti awu s3 sekan aa awre nkana wo,negative
kofi gyae saa na mani abre😂😂😂💀,negative
machoman nso de3 nka horny fawoho s3n,negative
😂😂ah nti wongyae gyimii,negative
wa twa ntoro adadaa ghanafo saa wode aduro nyamekopon so asere twa mu de3 ghana mpanimfo ho bekyere wn papa,negative
woankasa di33nkwasiasem nti way3 wani s3 prepaid card,negative
short boy nso di3 anka love fa woho ben 🤷🏾‍♂️,negative
masa gyae nsemhunu no,negative
gyimie nti wo nni ahot😏,negative
hw3 ne gyimie bi early morning like thhis you dey come drink lipton wagyimi masa kc p3 kokonte 12 thousand ¢120p bi dze,negative
the story too sense baako mpo nim😂😂,negative
koti kesi3 s3i wo di ko he 🙄🙄🙄🙄🙄🙄,negative
typical milo ball yieee yiherrrrbuei bueiyawu yawu awurade asem aba 80 01 ayem shishi3 nkoaaaa,negative
ɔtan no yɛ pure🤣,negative
3kom ede h3n afe dea flight 3gye sika no fir y3nsem 😂😂😂,negative
3nie wode ka papa wo sika no ashi,negative
alonso den sarr wann kill me eiii,negative
nnkwasia kasa biaa na wo erka kotoko is bigger 10x than manchester united,negative
enti sesei ahy3 trumu no moagyae na moakofa wei aba hmmmm,negative
nyɛ dɛ baako se,negative
wo mpo wo te kurom mpo na wagyimi saa no 3ne3 anka wo tena akurasi anka wobdam,negative
eny3 ne3 ehia nie😹😹😹de3n na wo team agye sorriy😹😹💔,negative
captain baako aa nipa b3di spiritual attacks nkoaaa oh hm,negative
sia wo na wo bl3 😂😂 cdi pounds wo di cedis woti ha di na t3m 😂,negative
na real cinema deɛ nka scifi fa ne ho bɛn,negative
me maame yare nso yenni sika sad stuff akufoaddo times,negative
saa akoa no de3 bofoakwa mpo ngye nowasa tu,negative
kwasiaghana yɛ fuu aa wu ti ha yɛ dɛnopuro,negative
woti kakraa nso brɔfo papa biara nnim 🤣🤣🤣🤣,negative
herrr saa penalties no nso 3shee me oo ivory coast missed first 2 paa oo,negative
kwabena marfo from ɔtwibewi atɛ too says population census is not important ei wadwen kitiwaa sɛ choko milo,negative
nyame ntua mo ka paaaa,negative
na s3 akoa no de3 wagyimi nti saaa na b3keka o 🤣🤭,negative
b3kum me wae bekum me 😒,negative
wo sika b wo dam wo,negative
as a guy wode date rush y3 d3n🥱 ma wani nte na p3 sika bruh wooy3 agyimi 😂😂,negative
wiase eeehu ooo😂 fine girl dierr anka magacid ooo na bentoa fa wo ho b3n,negative
utterly ridiculous and nonsense coming from graduates gyimie sei yiaaa,negative
adanko gyae gyimii no 😆,negative
what them dey talk nyansa baako po nnim,negative
fawo gyimie fri ha kc to bini mu,negative
tan hunu nti moni ahot monso monk so na montwa ntor saaaa,negative
ghc s3n😂 na 500ml bottled water koraa y3 s3n😂 3de3n tirimu den nono,negative
aka asse na team no agu 😀😀😀,negative
massa go watch pogba na gyai gyimi nu,negative
gyimiiii saaa na wa wu,negative
ah na wagyimi saaa kwaadonto,negative
040 alan nkwasiafour wei destroyi me chance😂😂😂,negative
oh killer gyai saa 😂🤲,negative
da baby man yi ho 3tan 😂😂,negative
gayfuor ne gyimii dier,negative
nipa na 3ma nipa y3 bone oh,negative
herh monfa mmo nkwasiasem nfri y3 so ooo,negative
napoli and now psg too ay3 ka,negative
mu bl3 paa ooh 😂,negative
kwadjo adɛn boy no ɔyɛ carnivore anaa meyem koraa ahye me ei,negative
akoa wei wajimi paa o 😂😂,negative
na that rodriguez no de3 gyimi saaa,negative
boobs man is disappointedwo nufu ny3 akono kuraa chooo,negative
eiii bible fo yi lie fon sei,negative
fa wo nkwasiasem fri ny3 so wai 🙄,negative
yen dey tear me waa,negative
hw3 de3 okyir3 bi 🤣,negative
ah ah ah wo haadwen,negative
forget musa na wasa,negative
is she making sense nnipa ny3 ooo 😂😂 🇬🇭 ghana,negative
jimii think na wagyimi,negative
wiase mu ni naaaa midfielder o wabodam,negative
so werent done😂😂 wagyimi papa,negative
wohwɛ man united ne aston villa match no na wokɔhwɛ gabon deɛ kakra aa na wahu sɛ africa deɛ gyimie ne ahoɔden ball nkoaa😂😹,negative
fa wo mmoasem firiiho aaaa ah are you in gh paaaaa,negative
ahhhh kumasi foɔ ne jon deɛ😹😹😹,negative
utag worry me waa,negative
boy no naso y3 den,negative
mo ne gyimi de3,negative
the whole world wo na wo brofo da fm sei tim wo brofo ny3 koraa,negative
gyimifo te s3 wo kwasia mpanin bi saaaaa no u v no respect thats y youll remain daft kurasiniii bi ba,negative
saa nkwasia nnwom no be rap,negative
wo kamboo s3 eyi🤣🤣🤣,negative
wo sua na wagyimi oo,negative
eeeeiiii me y3m koraaaaa ahye me 🙄🙄🙄,negative
akoa yi y3 jwon 🤣🤣🤣🤣🤣🤣🤣🤣,negative
kweku frimpong de asem aba,negative
wo maame tw3 sef u listen,negative
na ecg de3 hmmmm agye s3 yiaa oooo,negative
ne tiri ho s3 😂😂😂😂😂😂😂😂,negative
mo corruption bebrebe yi be local vaccine dierh mobe wo moadieh o,negative
ma guy agye me nsam,negative
e pain me waa 😂😂😕😕😩😩,negative
agenda boys no de no regyimi😂💔,negative
hw3 ma y3 shi,negative
im fuccin your kind cos mo nsua nyansa 😂😂😂 yebedi mo style biaa bi,negative
pep no wa gyimi anaaaaaa,negative
sɛ e one deɛ sasabonsam gya mu dileeccttt😱😱,negative
wo jealousy ny3 f3 krrraaaaa,negative
wo deɛ kɔ so na gyimi😂😂😂😂,negative
chale nanaba cool ne ade ade oooo mo jon naa mo de gh sor h you for dey g 💰😎,negative
ei sisiaa yi herrr kte3 y3 aboa 😭😭😭,negative
mede3 me shoa ern,negative
hw3 no gyimii bi,negative
25th december ne dumsor ecg🙄😏,negative
whɛ deɛ ɔkyerɛ bi,negative
one minute biaa na kwasia brofc nam mu,negative
kwasia wo maame trumu,negative
emom paaa me y3m bon oo,negative
naa ter stegen too shaa eii,negative
ei boys ne gyimiee 😂😂😂,negative
wa ma wo nsa asi fem ong,negative
gyimifo kasasergio ramos adwuma dawase wai 🤝🤝🤝,negative
aswear saa cmo nkurases3m no 😂,negative
wagyimi oo saturday come pick me err,negative
charle na ma so ay3 shi,negative
chiwell worry me herh,negative
burnaboy says wano baa na wonsa aba 🧐🤣🤣🤣🤣,negative
mona mobl3 yaabr3 da,negative
wogye obi boy ne y3 😂 fear women ampa,negative
but hon akandor too no be gentleman koraa ooo,negative
kwasia de enter you oo😂😂🔥,negative
im fyn boy bongo 🔥🤣🤣🤣🤣🤣🤣🤣🤣 anàa me bodam,negative
hwe ne gyimiiiii from who,negative
1 minute biaa robbery nam mu 😂😂😂,negative
3y3 mu na mubl3,negative
ghana card de as3m beba,negative
kwadjo kwarteng wompɛ me yie anaasɛ deɛn 😂😂😂😂,negative
wo y3 kwasia piiiiii,negative
wo so bra juve na gyai gyimii no,negative
ghana mom paa dier smh daabi da,negative
en so wapan paso,negative
😀 gacl nhwehwenimu no asa,negative
ah na marid nu omoagyimi anaa,negative
so ghana dier y3 tw3,negative
kwaku frimpong de asem b3ba🤣😂😂,negative
wei yɛ dɛ bɔ africa animguaseɛ akwaaba,negative
hw3 n3 gyimii bi,negative
me de b3 noa angwa moo 😂😂sia😂,negative
fa wo kurasisem fri me so,negative
yab wo dua da👺💀💀,negative
s3be gyimi kasa sei yei a y3kyer3 wo nyansa nso a wommp3🤦‍♂️ ka hy3n k duru wai,negative
wo de3 violence y3 wo d3 paaaa,negative
wo maame tw3 s3 akosombo,negative
me yem koraa hyehye me 😭😭😭,negative
bibini bia egyimi😂😂iphone so y3 dentsw,negative
adwoa sarfo se mo nyinaa mo twɛ koraa,negative
k p3 different boy na wei dieerrrrr kai 😂😂😂,negative
na bibini b3y33 d3n koraa w wiase🤦🏽‍♀️😂💔,negative
wo y3 kwasia paaa 💔😂,negative
na you dier always critics naa akoa agyimi,negative
me ho koraa hyehye me,negative
ode as3m aba awie me nua,negative
gyimii wo maame abr3 paa,negative
carassco no wagyimi anaa,negative
theyre all de same bro nkwasiafoɔ nkoaaaa,negative
mo na mo br3,negative
we dey come add neymar sef sɛ mo deɛ moa no,negative
nyame b3tua charity ka😂😂,negative
he3 nkwasia adwen bi 🧐🤣,negative
3nne3 ahye wo paaaaaaaaaaaaaa,negative
lol tell me more 🤣🤣 adwen fi,negative
ne tw3 koraa chale,negative
violence💥💥💥💥💥💥💥 eii never sleeps oo woho nyenyan sɛ kuro,negative
1 minute biaaa na fake news nam mu 🤣🤣🤣🤣,negative
ah c mama no feature nipa na wahwie sei 😂😂😂😂,negative
daabi o 3kcm de me fokn,negative
me bl3 oooooooo me bl3 papa,negative
ntkwa agye wo ho,negative
wo usp ny3 akono,negative
akwa yi y3 nam,negative
ei ma f3re papa,negative
saa var wei ne ɔmo nsemhunu,negative
na bassit vex y3 vex mtchewwww,negative
wei nyinaa y3 nipa😂😂,negative
wò brôfo kraa ny3😂😂😂,negative
wobrofo da fom sei tim 🤣,negative
wano y3 ya oo kwabena mereba wab3 so da ☹️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️,negative
akoa yi nnim ball b xavi then iniesta take my man ein shine all,negative
eeeh 3hu oooooo🥺🥺diaa football de b3ba,negative
wo bl3 oo wo bl3 papa 😂😂😂,negative
fa wo gyimii k oo where d diss song dey 🙄,negative
charlie ebi 4 oo too bad,negative
asem ben koraa nie a,negative
mo na moobr3 ghana fuor 😂,negative
wo deɛ wo gyimiiiii no bɛgyimi,negative
hahahaaa wo y3 jon paaaaaaaaaaaa lol,negative
3y3 asem ooo bra,negative
fa wo jon k😒,negative
eii senior bne b3n,negative
gyimiii na wagyimiii u no talk ahm ur mind but u dey chop ahm u no go take ahm so u dey go flex,negative
abaayewa annie no yantete no yie wɔ fie ntia ɔyɛ kwasia paaa,negative
oppong nkrumah daddy bawumia them reject me ooohow we go do am😟 bawumia,negative
na me y3 borla girl ma wo anaaa 😂😂🤨😂😂😂😂,negative
wo y3 fuckn paa oo,negative
ne ho fon saa no😂😂,negative
oh daabi wo nny3 correct,negative
bro ei go me ooh herh 😂😂😂,negative
wo no na wo bl3,negative
me yem kraa ashi me🤣🤣🤣🤣 dumelo de3 apuuuu enfa da😅💔,negative
da biaaa nnipa 33gyimi,negative
asem dea wode bi aba paa eeeeh kweku frimpong,negative
george fo3 ne gyimiia 😂😂😂,negative
ahaaa dat tin dey vex me 3na me rap me rap no ah 🤣🤣🤣🤣,negative
kyer3 s3 man na as3e forken,negative
manchester united fans nyinaa ani awu,negative
wee fuor ab ano kyenku,negative
gyimea ne tsirmu d3w no dooso😂😂😂,negative
s3 me ne wo na 3b adwaman no o anaaa mabdam,negative
b33ma wo kankan s3 kobi,negative
ras nene no wagyimi anaa 😂,negative
womp3 mas3m ah ku me pr3ko 🤣,negative
sia ma wani nnda h😂,negative
ahh😂😂😂😂 please me w sunyani wae fri me so😂😂,negative
remontada 3noa nie oo anaa meyale 😂😂😂,negative
wo dier wo nkwaasem sei aaaa,negative
vodafone bi kwasia paa ah,negative
3de3n koraa na y3de ay3 mo huh 😭😭😭😭😭,negative
university campus de3 2m biaa na broken heart nam mu eeii ebiom agye mensa,negative
aaaah na wo brofo left left bɛn nni,negative
yaa pono change ur trend settings na gyai egyimie,negative
hw3 nkwasiasem bi ei,negative
me dier fri me so,negative
adu wee hu fioo no unnecessary discrimination,negative
sister bipolar u say 😂 akurase huhum na afa no,negative
eehh wan ba nie na ogyimi saa no,negative
wo kyere aaa wo sa nipa mu ong,negative
wo gyimii no yoo 😂,negative
na despite ba dierr wo de momo 333y3 dieen🤣,negative
men dada me kojo antwi,negative
ah dis girl paaa you on this gyimi gyimi e rush ah well ɔnaa ne dɔkono,negative
yagyimi na yada 🤣 or go home alone 🚀🙌🔥,negative
bra b3n na wabo aa wob3 ware ei,negative
gyaigyiim33 saa na wo dia wuu,negative
ne tun bin kraa,negative
e bore me ruff,negative
kasoa deɛ oohh daabi,negative
leicester city dierr mtcheww mo maame tw3 mo nyinaa,negative
concert saaa na deɛ asa,negative
toos3 wagye waniso wopre dodo,negative
fa wo kwasia ko,negative
wo y3 swine wa te,negative
komot 😂 wa sei too much,negative
asem b3m koraa ni you too talk 33,negative
kwasia statistics bi sei,negative
blood pressure 😂😂😂 emom paaa owass y3 school fon nipa din qo ho wose tag names,negative
eeei ghana we dey mad anaa,negative
asem oo bibinii woagyimi saa,negative
obi se ob3 gyimi aa efa mo ho ben 🤣🤣,negative
facebook de asem b3ba,negative
hw3 ne gyimii bi ur money dey ein pocket,negative
ah akoa nu wagyimi anaa achimota forest 🤷🏿‍♂️,negative
arsenal defense no deɛ sɔneɛ paaaa ooo,negative
akoa y3 fon ad3n ugly and lizards wey dey sell dokono anaa 😹😹😹😹,negative
atadwe wo nana to,negative
aboooowaaaa me plug nensa ano y3 kama,negative
😂😂😂 eii pogba b3 ku nnipa,negative
saa akoa no gyimii apeeetoor ɔno nkoaa nti ɛdin ampaonsah nyɛ me dɛ,negative
3ni3 martial di3 wo b3 br3 🤣🤣🤣,negative
fa wo toke fi ha ko,negative
ade3 bi mu mmoa paaa,negative
aboa wonsa sɛ abaa,negative
asɛm bɛn koraa nie😎😎,negative
nyansa biaaa ni mu,negative
pjay wodi asɛm bɛba oo yoo,negative
obaa ɔmpɛ adwarɛ dɛrrr👩🏾‍🦯👩🏾‍🦯👩🏾‍🦯 ɛnfa bi da😂,negative
hahahahahaha me paa dea nka i will set confusion hahaha,negative
woboa uget ah nka ugo suck na fior🤣🤣,negative
masa thank god is friday nas3 wo wie akcdi nkwaseasem dea gyai😎😄,negative
wo papa 3tw3 papa ben na cdii y3 aa wawo wo no😂,negative
wei na wo di p3 sporting abo no 🤣,negative
ger yi ni nyansa baako sei kai,negative
wo ka nasem ah wob3di block nti twitter mu tyrant,negative
ɔyɛ ɔtorofoɔ bia saa papa no,negative
herh bars bars obibinii deceasedɔsi wu nan hu fii wu di kɔ hin 🤣🤣 gyimi foɔ wɛyi na mi tsi ni gal na mɛ di nu 🤣🤣 waiting for amerado to respond,negative
ɛkɔm di garçons paa awurade sɔ me mu,negative
nyansa bia ni saa akoa no tirimu,negative
ah psg bɔkɔɔ deɛ,negative
again wo yɛ coach na sɛ wo players agyimi a wo brɛ forken,negative
🤣🤣🤣 herh fa wo bayie firi me so wati bayifor 🤣🤣🤣,negative
sister efya waha me papaapa,negative
hw3 gyimi s3m bibra ha b3hw3😂,negative
but nigerians ebi branding kai mmoa no y3 more,negative
enka teacher ni di3 wo di3 ni keep quiet class but wu si team fuuu na wu b3 supporti 😂,negative
its peace not your attention nsɛm no ahyɛ me so akyɛ,negative
jack saa liberiafoɔ president no na ɔyɛ fɔkkin oo hɛɛ,negative
bosom aduane koraa yɛ fa di na bayifour twɛ fiifi bomber,negative
hahaha wie y3 de gye cup 😂😂,negative
🤣🤣🤣🤣ɛyɛ aa na ebi mo adwene nyɛ adwuma,negative
nyame ntuaa woka milo,negative
ah im bored kraa ɛne valentine paa ma nyɛ ɛteɛ andi,negative
tanya tehanna mu bɛyɛ dɛ forkn nka ɔbɛtaa me bo saa aanduuuuruwa,negative
dua bɔ nyɛ ɛyɛ nkurasesɛm woyɛ krachie nii,negative
yie yie yie sika nahye oo 3ka aba yie yie yie sika nahye oo 🤣🤣,negative
ɛyɛ wai chelseafoɔ aaah asɛm bɛn koaraa nni🙄🙄,negative
wo wu ooo raphinha ny3 player papa bi a na yi wani wai kwabena na gyae su wai,negative
😂😂😂😂😂 wei wei yɛ de gye cup,negative
😂😂😂😂😂😂😂😂😂ei tee girl no wafa biibi w fom adi anaa,negative
wo ho sɛ deɛ yatwe wonsono afa wo yɛm wate jeansman,negative
pɛsɛmenkomenya nti na onipa brɛ,negative
opanyin toto eee gyae gyimie no na w3nyini ah,negative
aaah ade3n sammy nu wagyimie anaa,negative
mo de yesu christo saa na oman no asei,negative
wei nso monkor ka nkwasiasem,negative
ahhh meyɛ agye adi sɛ ɔyɛ jon,negative
wo y3 kwasia wati,negative
eeii wo bɛwe no anaa,negative
wo pɛ chacha oo,negative
eeii hwan ba nie🤔🤔 ɛna ɔka nsɛm hunu sei,negative
wo ne coach no nyinaaa mo maame tw3 na no,negative
akoa ho ny3 akono,negative
asem no ayɛ kɛse ama malam😃😃😃,negative
lol wo na woblɛ,negative
pepe kraa de3 ne ho y3 mahi,negative
pɛ abena bi di,negative
wo ka nsemhunu ntia,negative
y3te sika so nso 3km de y3n,negative
asɛm no ayɛ kɛse,negative
ghanafoc binom ne gyimii de3 which country kraa be this,negative
yɛ wo yɛn ato baabi foo papa 😭😭😭😭😭😭😭😭,negative
na wo se bibinii bɛyɛɛ dɛn wɔ wiase 😂,negative
jesus😱 sika na shi😥 maa comfort b3 ti afri ne monthly pay mu 🥺,negative
nana i beg b me busia eh na ma y3 shi,negative
fa wo kaf3f3 gyina nky3n,negative
service donemu si fufu anaaaa,negative
anadwo dier ed3 nanso abeyifuor na eha adwen,negative
ka na ka bio gyimii nkoaa,negative
nana di sika no so na wowu aa bank foc b3fa,negative
menni nufuo nti wrong,negative
nana nso de3 anka bet fa woho b3n eeei koo bibini,negative
ecg paaa so deir boi3 🤦🏼‍♀️😏😂😭🤦🏼‍♀️,negative
professor professor saa na gyimi3 nkoaaa bomboklat💣💣😈😈😎😎,negative
ka na ka biom obamma🥱🥱🥱,negative
lmaoooooo wanya aboa no ankyi no nti wosi neho bon,negative
3ny3 gyimie aanka ghana ni ba de3 bedae gifts fa wo ho b3n,negative
saa sika naa nti kwasia bi tis3 wo nso p3 s3 y3n fr3 nor chairmankwasia gyimie gyimie,negative
mstchew mo na mo br3 😀😀kafera,negative
nso wo maame nya nka cp3 ooo🤭,negative
wo tiri ho sɛ akɔnfem 😂😂,negative
ohia kasa fa womuã na wo didi atem,negative
eiiii so u everyday is no bra day whu wo nufu yi nso na asi be ti ase saa no,negative
obi aa ɔde ka na nano dedenden saa no,negative
our a artistes sef nkwasea nwom nkoaaa wo maame tw3 putuu twofonta nkwasea nwom saaa😂😂😂,negative
agor w neni so 😂😂😂😂,negative
2sure awe kraman kɔte 😂😂😂 adwaman ayɛ no sɛ 3kuro ne asaawa,negative
ei elder😞😞 nipa papa bi tes3 me na wos3e me saa nu 😩😩😹,negative
me se gyae dembouz na wabn dodo aden de wo k benin anaaa,negative
wo nni sika a mfa ohia nka nsem foo 😂😂😂,negative
simply fab na kudus nan mu abu🤡🤡,negative
daabi academic koraa wa ka tua yɛ sɛn,negative
na wiase kraa y3 y3 sen 😂😂,negative
bibinii bɛyɛ deɛn kraa wɔ wiase 😂😂😂,negative
bad bitch dieeer anka glasses fa wo ho ben,negative
abusuawo gpa da 14 wodaso hy3 anklets eii boi 😂😂😂,negative
anka me ah anka mo yey3 me mmoa,negative
ole ehh the whole wiase man yi abɔn,negative
orthodox churches dema pastors suffer eiii the pope koraaa ne private jet y3 s3n,negative
masa to wadwen mu wae,negative
mongyae gyimii keka no na weed ny3 ade pa monsua nyansa,negative
wan bissaka deɛ wasa ruff 😂,negative
adwaman nti boys tɔ bundle a ɛnkyɛ na asa🤣💔 yɛna da,negative
adjiringanor rent dier cocaine sika na yɛde tua o,negative
nti mongyae saa comparisons fon no gyimi b3n nono,negative
adɛn wone mai no wɔ personal issues anaa beef no asɛ tinapa eiii kwabena sarfo kantanka de asɛm bɛba oo,negative
sia nanka aben aaa nanka wo ho din,negative
pitri pitri saaaa na yorrrrrrr😎😎😎,negative
stonebwoy ein views die3 as3 tugyimie ooone minutes biaa 100k views nam mu,negative
chaley mu pri dodo,negative
trumu tanka nti you are crushing 😂😂😂 ei alhaji,negative
ei efo wemz enti by this time aa wuutwa ntrɔ piiwa wei ɛyɛ ma wu,negative
bad bitch dieeer anka glasses fa wo ho ben,negative
check dm na woy3 dw33 dodo,negative
ma me sika na gyae dede no,negative
what prez said has come to pass y3 te sika so nanso 3kom de y3n,negative
gyimiesɛm nkɔaaaa somebody she fit spit phlegm put en members dema mouth inside as akwan kyerɛ diɛɛ papa bɛn 💩🤮,negative
aden wo di twɛ a na wotɔ diapers aden wo ho nsuo ne apɔtrɔ deɛ sɛ,negative
ɛnti weyi ɛyɛ nyansa sɛm,negative
eiii bayern aw koraa de me eiiii,negative
nkwaseas3m nkoaa na 3kso w wiase ghana paaaa de3 y3nsos saa nkwaseas3m yiso,negative
ɛnyɛ kilmanjaro na mede atwedeɛ adi afroasaneɛ,negative
mo saa ndc social media people yi moregyimi paaa oooo,negative
wabdam papa kurasiniiiwoni ne wose catfishgyim ifo tese woherrrrr 3y3 meya s3 recording 3nni ha nka woaaa wob3t wo samia sua nyansa na wagyimi dodo,negative
joa susu twa ntr na wo y3 fine boy😂😂😂😂,negative
wo b3 yali o yoo 😂,negative
nso menni kaprɛ mpo o,negative
3tw3 kakra wob3 di nti,negative
na me bu wo paa arh,negative
de3 wo de b3to mtn sim de3 anka fa twa bet,negative
3d3n basaa nso nie,negative
kotoko no deɛ ɛyɛ bukata oo no winning mentality ɔmo nim hwee bɔ bim bim saa,negative
me bl3 oooo hm,negative
sacck me sack me me kraa me peh kwan apui,negative
wode woho abɔ nwura nti na wosi park ne so a na wobɔ nwura saa no ohn smh,negative
twitter de3 obiaa ka foo o😹,negative
nyame betua wo ka wati sia 😩😩😩😩😩😍😩😩😩😩😩,negative
fyn girl 🌹 aaa wagyimi de3 hwan na b3ya 😁,negative
😂 😂 if stormzy herw dus sef ein eye go get na mo nfa mo nkwaas3m fri hɔr,negative
wo brofo s3 wanim,negative
wano p3 asem koraa dodo,negative
salisu deɛ mayi me sumsum afiri ne so nea mopɛ biaaa monyɛ no,negative
mo na mo bu coachella 😂😂 mtchewwww,negative
massa gyae kasa bebree no na woototo ntosuo eegu tl no so,negative
ei me yem koraa ashi me,negative
during sex🧚💥 foreign country oh yh babykill me💫 yaanom akwesi wopra me ah😹😹✌️ nkwasia moaning nkoaa😹✌️,negative
when we finish school ill marry nnipa agyimi pen,negative
that nuna tavares no waasa saaa wanbisaaka mu left back😃😃😃😃,negative
auntie madam na dadeɛ deɛ orgasm fa ne ho bɛn,negative
nufuo de nipa b3dru akyiri,negative
arrhn ei mo na mobl3 o,negative
them y3ti sika so us na sika no w hi,negative
ah im bored kraa ɛne valentine paa ma nyɛ ɛteɛ andi,negative
gyimie saaa na afe aso,negative
mo nyinaa mmt nkwasiafour,negative
wish am something better aden na wagyimi kraa saa,negative
aboa konkonti ba ob3 nyin ay3 k3se na wadane aponkyirene 🐸 wheres the lie,negative
mo nso mo ha adwen o,negative
asem paaa oo serious issue 😂😂😂,negative
but ghetto ohia akyekyere y3 te s3 wire,negative
😂😂😂😂 akoa pe ne ho asem,negative
wo mmobro sɛ tawa wisie opanyin gyimifoɔ di nkwaseasɛm a yɛnnka woyɛ opro paa 😂😂😂,negative
kwasiafuor p3 mmaa nso nti its forever,negative
masa masa masa masa ur head lyk nkyɛnam,negative
wo ni sika a wo ti te se dwan ti hm yeble oh,negative
masa mo nte ka no ansa na refree apɔn ooyoo,negative
oh fior kor na wabon,negative
oh me too my g paa die oo weide3 y3nkafra💔😭,negative
adware3 twice ni3 3nfa bi da🤣,negative
ahumobro nti de biara ɔman no nkɔsuo bɛka akyiri 🤦🏾‍♂️,negative
bella nso na no y3 kate kate papa 😂😂😂,negative
adwuma b3n na wo y3 a wo ma obi ba baa 10 million bosome biara noanka wob3 ware biribi wei massa gyae gyimii no na sua nyansa,negative
3yaa na mo yale,negative
nyansa doduor yɛ gyimie 🤣🤣🤣,negative
wo nya akuko funu ahh wonnya👇,negative
wo di lampard akyi aaa wo b3 kasa saaa,negative
yɛntu gold wɔ wo krom nti ka nkwaseasem,negative
