tweet,label
ɛyɛ wai chelseafoɔ aaah asɛm bɛn koaraa nni🙄🙄,negative
merry christmas brothers mesrɛ mo maka akwantuo mu monyɛ baako w akyire h wai medaase,positive
aden wo yɛ akwadaa,neutral
yɔde nam pa aba o,positive
ahhhh kumasi foɔ ne jon deɛ😹😹😹,negative
bosompo bɛtoo ɛbotan,positive
ghana bɔdi nkonim nnɛ nsoromma tumtum no bɛyɛ wɛn adwuma nnɛ anadwoi,positive
kka kyer nnipa apem ahaanu ne aduwtwe mmensa no a waretweeti de matwor ati no,neutral
so woafi w’adwene mu?,negative
enti nkwaseasɛm nkutoo,negative
"""  di makyi bi wae me nua baa""mati",neutral
guimii saa ahhhhɔ?,negative
daabi woati yɛka no sei akokɔ sa kyerɛ akroma a ɛny? no fɔ   akokɔ nsa kye a ɛny? akrɔma fɔ,positive
bibinii ntié ɛfutu ooo aww bibinii nso yɛ nipa oo na bibinii koraa bɛyɛ den wc wase,negative
ɛkaa nsee nko a anka onyina awu,positive
kwasiasɛm saa na wa bo dam,negative
nasu ankasa no yɛ din,neutral
aboa agyinamoa nni biribi nanso ɔwɔ aho?hare,positive
eeeii enti na mennim da ??,neutral
kom de yen na medier kyere,positive
ashawofo na ɛdi valentine,negative
nanso ɛda ha ne me nso ɔfasuo no,neutral
ayilor anaaɛ???,neutral
hi how are you hahahaha obiaa bɛbisa bi,positive
ah that rui costa nu wagyimi anaa ?? is the club his president mpo nie na owner ntweew ????,negative
papa wei nso she deɛn anpa wei??????,neutral
si twitter na gyimi saa,negative
ma me nte puooooooooooommm,positive
rashford diɛ sɛ jon,negative
ashi me paaa ah,negative
ei nice ooh herh,positive
dabi me di fufu lol,neutral
dɛkono ase rehye a na abene,neutral
black nana deɛ gustavo oo anaa pote,positive
onipa ho suro oo,neutral
yɛ ti sika so nanso ɛkom di yen,negative
medi wakyi di makyi bi wai  haha mate menua,positive
wobɛyɛ nyunu a y? nyunu ɛna wobɛyɛ hye nso a y? hye,positive
saa  eii,neutral
wobu ɛkwasea bɔ a ɛbisa wo aseɔwabn kk,positive
enti efi bere bɛn?,neutral
akoa wei nso ????,negative
ɔwɔ te sɛ ahoma na wɔmfa nkyekyere adeɛ,positive
dondo koraa yawe na n'abaa,negative
send me momo masa,positive
dabi me di fufu lol,neutral
"?hɔ ara na wofiri onua "" wo so wo firi hen    medi wakyi di makyi bi wai""",positive
deɛ ɛte gya ho aduane na ɛbene kane,positive
ɛno ne nea merebɔ mmɔden sɛ mɛka,neutral
akokɛnini gyae akuntunakuntun na yɛn nyinaa y? kosua mma,positive
me ho ntɔ me,neutral
wo english nso nyɛ papa koraa,negative
ny? nsɔm nyinaa na yɔde to badwam,positive
oppong nkrumah daddy bawumia them reject me ooohow we go do am😟 bawumia,negative
wo ho sɛ deɛ yatwe wonsono afa wo yɛm wate jeansman,negative
gyaii nsem hunuu no na bu ɔman,neutral
wo yɛ aboa paa ɔɔɔɔɔɔɔɔɔɔ wo saa akoa wei??,negative
opanyin te sɛ ɔno,neutral
firi yɛn so kɔ,negative
onipa awieɛ ny? fɔ ɛnti momma yɛnnod? y? ho,positive
awo baako ɛna wo kyere wo hunu se eii,negative
"??"" nsaateaa nnum no adin",neutral
fa nwom si so err na ka me asum asɛm dɛdɛ bi😍❤️ that part dey burst ma mind🤯 mad tuneee🔥,positive
masa yɛbɛ wu nti yɛnda,positive
wo bɛ tschew,negative
egya na no ɛden,positive
eii saaɛ???,neutral
baako suro ayigbe mafia anaa,neutral
team fon saa,negative
oh saa,neutral
obiara ne ne priority,positive
ɛyɛ asɔm oo ??,neutral
me ho yɛ den,neutral
wo girl ɛfru pii ne ni corset,negative
wo bɛ tschew,negative
sɛ wofa nasem na wo nantew nasem mu a na sɛ bra ne mu yɛ den na wanidaso asa bɛ yɛ awurade bɛyɛ awurade bɛyɛ ama nasi wo yie,positive
wonni sika nanso hwɛ sɛ wɔrekasa,negative
me ho yɛ bɔne,neutral
ehu ne ɔsoro home,neutral
kuro mu y? din a na asɔm wɔ mu,positive
na me monthly salary kraaa yɛ sɛn,positive
masa wo yare anaa pt,negative
nyɛ saa na merep akyer,neutral
menso saa oo??,neutral
yoo mate wae   msborofosm medi wakyi di makyi bi wai,positive
wani ansɛ deɛ wowɔ a ?hwere wo,positive
oh saa na ɛte??,neutral
aduane na wanoa no akornor saa no????,positive
ɔpepem akraman eii,neutral
s ne wonko wogoro no nso metumi aka s menko ara medi maduane na menko ara madi magor,neutral
wonni sika nanso wopɛ mmaa yɛde anomdwa tu tonga,negative
ɔd? mu nni nkekaawa,positive
koko nkoaa aden wondidi biom anaa,negative
nnamfo? bi y? asan,negative
wawu anaaɛ?,neutral
sika nni wo botom a wo ti te sɛ dwan ti,negative
r i p p maam,neutral
eeeii saa mennim da ??,neutral
saa paa nsemhunu nkoaa,negative
ɛdeɛn asem koraa ni akn bne bɛn nkoaa trouble dey sleep your man go wake am,negative
oh saa na ɛte??,neutral
ansu nso saaaa  sxepa,neutral
sɛ wotwe wo mansoo na sɛ ɔmma a na ɔwɔ neɛ ɛkura mu,positive
"ɛyɛ mpaninsɔm wo rente aseɛ nti no ɛyɛ sɛ ɛyɛ nkwasiasɔm "" hahahahaha nansins   barima na ɛnom aduro a ɛnnwon""",positive
kɔnkɔnsani tena kurom bi?,negative
is example of onipa suro na ɛnyɛ ahonhommɔne,neutral
nea enti a woyɛ abofra,neutral
eno bi u pɛ oooh,neutral
saa mmootia kwensa nii nu ??,negative
yes  ɔmanpanin atta mills wo ne nyame nkɔ sɛ asamando wɔ amanee ampa a ɛyɛ a mane ghanafo? nyinaa,positive
kwasiasɛm saa na wa gyimi,negative
eiiiii saa computer 💻 obaa deɛ agyi bono oooh 😃😃😃😃😃😃😃😃😃😃🙏🏻😃,neutral
yɛn pɛ wo baako baako sɛi mpo chale,positive
wo bu atɛn,negative
sei a na mepɛ cmo,neutral
apckye boforot no nso sɛ ɛyɛ deɛn oo 😂😂 ei hmm,neutral
wobɔ kahyire a ɛna yɛsoa wo?,positive
yɛtu wo fo na woante a wokɔ anteade kurom ɛna soantie nso wɔ hɔ yi ɛne ɔwam atikɔ pɔ,positive
me tan kyenam,negative
nanso ɛda ha ne me nso ɔfasuo no,neutral
ky? na ɛbɛky? nanso ɛnka hɔ da,positive
ɔkrɔmfoɔ wia krɔmfoɔ adeɛ a onyame sre,neutral
nyɛ saa na merep akyer,neutral
yeah nanso wobetumi asanso afr anaa woada,neutral
ei sisiaa yi herrr kteɛ yɛ aboa 😭😭😭,negative
ɛkwantia y? mmusuo,positive
wonti brofo aa saa oohɔ?,negative
covid19 nkoa mponi na ebola abaframu the game enter different level,neutral
awo ɛna baako wo kyere wo hunu sɛ eii,negative
sɛ obi hwɔ wo ma wo se fifiri a wo nso wohwɔ no ma ne deɛ tutu,positive
medi wakyi wai,positive
gyae yɛn,negative
adey die 😂💔💔💔 wey emotional trauma too dis kyeresɛ obia egyimie oh 🤣🤣🤣,negative
wo yɛ aboa paa ɔɔɔɔɔɔɔɔɔɔ wo saa akoa no??,negative
ɛbra ne deɛ woara woabɔ,positive
sɛ me tease na me nnwui a na ɛyɛ nyame sɛ apem atete agu ɔmo atete atɔ na mewɔ nkwa dea a ɛnneɛ aseda sɛ ɔno nyankopɔn nkoa,positive
🇬🇭🇬🇭ghana ha pɛ na wokye nam🐟 wc nsuomu ah yɛsi wakyi nsuo ne ba😹😹mafɛri mpo😒😒,positive
mekyiri dɔkono ne nkyenam,negative
oh bro na what ado,neutral
me lydia akua nana serwaah senti acquah ɛnka mabodam,negative
yɛnim odwanhwɔfo? na yɛnim ne wura,positive
nyansah nni ndwom ni mu k deleti,negative
ɛbɔfo? aboa a wafom no biara ny? ketewa da,positive
done     medi wakyi di makyi bi wai,positive
dead goat paaa hmmm foooluwa kasa deɛ mo nim ka oo🤦‍♀️,negative
koko nkoaa aden wondidi,negative
woyare anaa?,negative
me firi akyenfo nti mensuro police👍,positive
medaase ????,positive
merekyia wo oh twibenfoafirishiapa nso,positive
gyaii nsem hunuu no na bu ɔman,neutral
me shock me ho sɛ wo tschew koraa,negative
jimii think na wagyimi,negative
firi yɛn so kɔ,negative
me ho yɛ bɔne,neutral
wɔmmɛ dawuro mma makyidinii a ɛtɔ so apim,positive
ɛnti ɛnyɛ brokely sika herhanka americafo deɛ ɛnyɛ style no no americani deɛ anka spending fa ne ho bɛn 😂😂😂😂😂,negative
m di wakyi gidigidi   donga medi wakyi di makyi bi wai,positive
woy gyimi gyimii anaa,negative
hahahahahahahaha hahaha massa k na ko twa lotto,neutral
sia nanka yɛnni pilolo anaa,negative
wontuni nka nkwasiasem saa ɛnkyerɛ papa panyin tesɛ me wate sɛ ɛkom de me a mpena no na mɛdi ong,negative
born one ɛna wu kyere wu hu saa nu eii eugenia,negative
yabc ka papa eei meyam kraa ahye me,negative
seven wei deɛ wasuma oooo hahahahaha yɛ twɛn wo,positive
hwɛ ɔmain ghana diɛ sɛ gyimie nkoa oh masa jey your eye den enjoy your life,negative
""" onyame na onim neɛ ɛyɛ na ɛyɛ ma ne mma""",positive
akwa yi yɛ nam,negative
anka mewu dedaaa da sister,negative
nika no da me ha nso wall no,neutral
nka no da me ha nso wall no,neutral
twi kasa nana na wapom te sn,positive
ma yɛpɛ na yɛbɛ follow,positive
wopɛ baby girl treatment nanso wano katikati adjoa koraa aden,negative
ɛyɛ hu o ??????,negative
ei na wo bɛ ka sɛ wenni yɛ wo ya 😂,positive
miamia woremiamia obi,negative
ɔnam so awu,negative
wo brofo nso nyɛ papa,negative
wo ho ntɔ wo,neutral
ok magi wai midi wakyi nso,positive
lol mate wai   medi wakyi di makyi bi wai,positive
shocking me mpo??,neutral
wo nkoa,negative
?????ɛsaa boy no de,neutral
suro nipa mmarima bi nso nyɛ,negative
saa pppp menua ????,neutral
"some serious twi bwoooooiii ??? "" aane ""  yoo ma ti i hope sɛ biribi ara da bim""""",positive
ahiafoɔ ne kwasia keka,negative
aniwa saa na wafa so awu,negative
"saa dea abɔ bɔwu deɛ nka ɛsɛfo nwu "" abɔ ho nnoɔma aduasa nso ay? kyiribidibi""",negative
me ho yɛ hu,neutral
na wo dea den,neutral
woyare anaa?,negative
ghana ne nkwaseafoɔ,negative
rasta deɛ anka school fa wo ho bɛn reggae ne dancehall ɛw h ooo nanso rasta se daabi bɛk school 😂😂😂,negative
so woafi w’adwene mu?,negative
ashawofo na ɛdi valentine,negative
mepa q se enamoró,neutral
bibiaa ayɛ basaa wo krom yi muyɛ su ah na club700 di hashtag abɛ gumu,negative
ghanafo? twerɛ twi wɔ ntentanyi ɛso a na mani agye sɛ apang,positive
saa ɔkwasea na ɔyɛ kraman,negative
shocki me mpo??,neutral
issues dey paaa o wow kumerica baako pɛ ne ɛhoo ntckwa bebree sei hmmmm on 1057,negative
eii saa,neutral
yɛnyɛ baako yɛnyɛ mmienu aha yɛyɛ apem ne fa kingkong nyame 🦍,positive
oh saa na ɛte??,neutral
ɛba nyini wɔ ɛse fie na ɛnka hɔ,neutral
woboa 😹😹😹 adwuma adi wo 😂,neutral
kɔnkɔnsani tena kurom bi?,negative
me ho ntɔ me,neutral
"yanua na ewiem te sɛn ""  nana me ma woadwo oo """,positive
lol na adane companion,positive
chelsea fans ne gyemii,negative
saaa eni mintaaa nhu wona woho ti sn,positive
koko nkoaa aden wondidi biom anaa,negative
yn som saa,neutral
gyaii nsem hunuu no na bu oman no yiee,neutral
kwasiasɛm saa na wa bo dam,negative
beberebe y? mmusuo,negative
konkonsa bi te kuro yi mu nso?,negative
yakubu sɛ preko yɛ haram nanso ɔdi trumu eiii,negative
mekyiri dɔkono ne nkyenam,negative
wo yɛ aboa paa ɔɔɔɔɔɔɔɔɔɔ wo saa akoa no??,negative
nokorɛ ne nkontompo nnante,positive
y? ankoto a y? nna,positive
wo papa nso amm bra a na woyi wo wɔfa ay,negative
"ampa ara ""  naase wura ne tweaduampon a y ktwiamansan da amansan kn mu yn nom de yka ho ma no si pi kk""",positive
ɛfata wo paaa ma yɛnfa yɛn ntoma mmb ano,positive
me ho ntɔ me,neutral
nanka yɛnni pilolo sia,negative
sua nyansa wai na sesiaa woyɛ celeb,negative
woy mpaninsm ooo,positive
coconut nkoaa nea enti a wonnni bio anaa,negative
hahaha haha 😂 😂 ɛnti wo pɛ me eh,positive
me ho yɛ hu,neutral
obi nhuhu mma obi nkeka,positive
so woafi w’adwene mu?,negative
yɛnim ko yɛnnim dwane,negative
nea enti a woyɛ abofra,neutral
wobetumi aboa wo saa akoa no??,negative
awo baako ɛna wo kyere wo hunu se eii,negative
wo brofo nso nyɛ papa,negative
ger yi ni nyansa baako sei kai,negative
"ooookkkkkaaaayyyy  wiase awieɛ nsi da "" dn na ensi da""",positive
wonni sika nanso wopɛ mmaa yɛde anomdwa tu tonga,negative
me ho yɛ hu,neutral
massa gyae gyae na enfa😒,negative
fa wakoma kto densu mu   makoma ?retwɛn wo te sɛ neɛ ?pɔ ?retwɛn nsuo,positive
akakasuro ne soro wisa,neutral
""" aboa kusie nya fufuo a ɛbɔdi na wɔmma na ?renkɔ ne bɛn mu""",positive
adɛn wo na wuro dross no anaaa,negative
me ho yɛ hu,neutral
help nyinaa aba mu 😂😂,positive
pass wɔn di agorɔ twɛn na,neutral
me shock me ho sɛ wo tschew koraa,negative
?prako nnom nsa ɔmma abirekyire mmoro,positive
asem ahye wo da 😅,positive
nanso yɛnni pilolo sia,negative
hehehehe,neutral
wohwɛ man united ne aston villa match no na wokɔhwɛ gabon deɛ kakra aa na wahu sɛ africa deɛ gyimie ne ahoɔden ball nkoaa😂😹,negative
dabi me dii bɛgo lol,neutral
wode dien,neutral
shatta bandle nso bɛkum nipa ooo 😂😂😂,positive
ahoɔyaa yɛ wo dɛ dodo aahba,positive
ehu ne sorowisa,neutral
wo yɛ aboa paa ɔɔɔɔɔɔɔɔɔɔ wo saa akoa wei??,negative
gyimie saaaa na afi aso,neutral
wo kum apemapem bɛ ba,positive
hajia bintu anaa meebodam,negative
same bro same na line wei dieer line bɛn,neutral
wama meyɛm kra ashie me 🤣,neutral
me tan evil ne mpataa a wɔayam,negative
yakubu sɛ preko yɛ haram nanso ɔdi trumu eiii,negative
"mete nkwa mu yi deɛ neɛ onyame de bɔma me biara y? na wo ? ""  yate  na woho te sn""",positive
wo ne alpha ne omega 🙏🙏,positive
fa sika bra,neutral
fawo gyimie fri ha kc to bini mu,negative
sɛ ɛbarima anim ɛyɛ hu a ɛnkyerɛ sɛ ɛyɛ wudini,positive
abirekyire mpaninsɔm nti na sɛbe ne twɔ bɔ ne trumu,negative
kwabena marfo from ɔtwibewi atɛ too says population census is not important ei wadwen kitiwaa sɛ choko milo,negative
ayɛ ka wonna enemys get we ooooo ɛnyɛ nkwasiafo politicians yiaa anka alatafo nso yɛ nipa,negative
ohia ka womuã ho na wo bu atɛn,negative
"masa, wo yare anaa",negative
akwaaba,positive
shocking me mpo??,neutral
🤣 🤣 🤣 ɛyɛ by force anaa oo daabi,neutral
me tan kyenam,negative
me ho yɛ bɔne,neutral
aboa kusie nya fufuo a ɛbɔdi na wɔmma na ?renkɔ ne bɛn mu,positive
wow mashup mu okukudurufo akwaba were waiting 💯🔥🔥🔥,positive
gyae yɛn,negative
ankasa nasu yɛ din,neutral
oh tsw dierr hoh tsw ya register wiasim ha niama nyinaaasika sei saaa ghana beyond aid no registration faho bɛn,negative
taferɛ ho any? fɔ nyinaa firi akokɔ antwiwaa,negative
saman biaa ni efunu no ani ase hɔ,positive
arh kofi nti team wei yɛ supporti,negative
me ho yɛ hu,neutral
medaase bossu epim mɛ slidei into wo momo waii 😂😂😂😂,positive
anka men ka den 😂,positive
saaa ppp   mmusuo ba fie a y?yi,positive
me w eye drops ɛnti mani ate paaa joey b,positive
"masa, wo yare anaa",negative
?hia broni a ɛka twi,positive
wode wani mmienu hwɔ toa mu a ɛbɔ,positive
yɛ yɛ dom yɛn nyɛ baako mmienu miensa yɛ yɛ dom wo kum apem apem beba yɛ yɛ dom aaaaah wote kumerica yɛba aa,positive
ɛno ne nea merebɔ mmɔden sɛ mɛka,neutral
hwan ba nie xɛ me hu obaa bi ati shock me hu girl bi ati shock ooo,positive
ɛnyɛ ɛno ne nea merebɔ mmɔden sɛ mɛka,neutral
oh ma heeati nsuo hyiɛ ko jaare,positive
dabi me di fufu lol,neutral
ɛto no nso ah mempɛ,positive
efie gya adum anya asa asɔm de nasɔm de nasɔm kɔ ghana antumi amfa afrika bɔ?lo akansie kuruwa no amma afe yi bio,positive
mpo nie,neutral
nika no da me ha nso wall no,neutral
ɛnɛ gaana adi mfe,positive
saa ppp nsemhunu nkoaa,negative
wo brofo nso nyɛ papa,negative
nyɛ saa na merep akyer,neutral
ɔkɔtɔ de anibereɛ sɛ nea yɛnsɛ a ɛbu naprɛ,positive
six slips no nyinaa apepa sei tam😂😂,positive
shocking me mpo??,neutral
yɛde yɛho agye mu,positive
nyame bɛtua charity ka😂😂,negative
ah dis girl paaa you on this gyimi gyimi e rush ah well ɔnaa ne dɔkono,negative
koko nkoaa aden wondidi,negative
enti nkwaseasɛm ankasa nkutoo,negative
konkonsa bi te kuro yi mu nso?,negative
menso saa oo??,neutral
me shock me ho sɛ wo bɛ tschew koraa,negative
sika na shisika no ashi,negative
baako w heaven baako nso w efuom,neutral
sɛ shatta dede o sɛ wana nu oto tramadol ehu bɛlɛ bi,neutral
maame to wo bo koto h bie so,positive
na weyi ɛna mo ɛnte ebi fa,positive
anaa wosee,neutral
nsɛmmɔnedi wɔ baabiara,negative
sika dam na mebɔ,positive
yɛte sika so nso ɛkm de yɛn herh biggest scam 😂😂😂😂,negative
ohia asɔm nti akɛnɛ bɛkum ahiafo? kwa,negative
dabi me dii bɛgo lol,neutral
nea wakɔwe ɛkwakuo ti no na ?resoso no daeɛ,positive
hahaha club ne pork deɛ combination nu yɛ kama paaa o,positive
wu y passenger anaa    medi wakyi du makyi bi wai,positive
🔥🔥🔥🔥🔥🔥🔥🔥🔥 anka meyɛ nsuo wo kɛntɛn mu koraaaa anka me nsaayɛ medaso gyenam,positive
ahwenepa nso nkasa,neutral
yakubu sɛ preko yɛ haram,negative
edwuma wɔhɔ ma wu,positive
me nkutoo na mewɔ biribi a emu yɛ duru,neutral
ɛ000 cedis nu yɛbenya wo hen,positive
during sex🧚💥 foreign country oh yh babykill me💫 yaanom akwesi wopra me ah😹😹✌️ nkwasia moaning nkoaa😹✌️,negative
wo haw paa ne sɛn,negative
ɛnyɛ ɛno na ehia,positive
covid19 nkoa mponi na ebola abaframu the game enter different level,neutral
wonni sika nanso wopɛ mmaa yɛde anomdwa tu tonga,negative
man utd fans after liverpool losing to southampton yafa league me saa mahama kasa fi nu mongyae 🤣🤣,negative
y den na wo nya  ne  me ser wo kyere me,positive
abisaa — agya rekɔ ?gyaa me adeɛ bi akorɔma akokɔ ɛne aburoo agya rekɔ ?gyaa me nneɔma mmiensa – akoroma akokɔ ne aburoo…,neutral
twe wo ho fi yɛn ho,negative
gyimie kasa saa,negative
obi d? wo a na ɛto wo badin,positive
wo ho ntɔ wo,neutral
wo te me ho asem ah,neutral
trend no deɛ ɛnnfa oo na mo ngyae gyimie no na system no nyɛ nadwuma dr kwame nkrumah kraa da prison na aboa bi like shatta wale tswww 😂😂😂😂,negative
me feeli wo tu,positive
na steph curry no wegyimi anaa,negative
twam wogoro twer ne,neutral
"adeɛ bi y? papa sene ɛbi ""  wesa wesa mene ɛnte sɛ wode nkwan amenewei nsokyr sn""",positive
akakasuro ne sorowisa,neutral
kenya bi yɛ dɛ,positive
anisohye saa na wafa mu ewu,negative
lol to sbi kakra    nkwaseafo? wɔ wiase yi deɛ anyansafo? bɔdidi daa,positive
eiiii so u everyday is no bra day whu wo nufu yi nso na asi be ti ase saa no,positive
anikyie nkum ɛkorafo? ba,positive
ohia kasa fa womuã na wo didi atem,negative
wobetumi aboa wo saa akoa no??,negative
me nua ka no yie worepɔ akyerɛ sɛ yɛn afuomfo? nyinaa ny? papa anaa,neutral
saa ong,neutral
nti mongyae saa comparisons fon no gyimi bɛn nono,negative
ɛko ano na obi di mmaninsɔm na ɛny? efie,positive
coconut nkoaa nea enti a wonnni bio anaa,negative
kwasia saa nu??,negative
gyaii nsem hunuu no na bu ɔman,neutral
kuro mu y? dinn a na asɔm wɔ mu,negative
me nkutoo na mewɔ biribi a emu yɛ duru,neutral
nkwasia ndwom saa,negative
yɛ ɔkwasea saaa,neutral
even her nsɛnkyerɛni nyankopn too,positive
"metare wakyi ""  ma di wakyi ssia nti wo nso di makyi""",positive
lol mese gyimiii saa,negative
edible like nkatiɛ boga,positive
"sɛ nea wo ara wonim no "" "" ɛtɔ da bi a na ?hene kɛn d? nhenkwaa aduane""twi paa nie""",positive
🙄🙄🙄🙄enti waa deɛ wo yɛ ɛnti ɛyɛ,neutral
awo baako ɛna wo kyere wo hunu se eii,negative
so woafi w’adwene mu?,negative
kwasia sem saa na wabodam,negative
"""neɛ ɔdi wo akyi so kyɛn wo a ɛbɛyɛ den na ?rensumsum wo?",positive
yen nda na mo ada,positive
sia nanso yɛnni pilolo anaa,negative
adn y nana prempeh   wiase nyinaa akoa wei paa na te twi gt,positive
s de nsuo y no saa nso na awia by ????????,neutral
wokɔ awareɛ a bisa,neutral
"mmo ne y? aho?fɔ "" yoo d mate wai",positive
gyimie saaa na afe aso,negative
eeeii saa mennim da ??,neutral
nu 🔞 ɛn yɛ obiaa na ɛyɛ oohhhh lolxz🙈💔😂😇 come n see som tin 🤪,neutral
eny nokware yen anim nkoaa na yereko,positive
eeeii saa mennim da ??,neutral
ahn saa mohm,neutral
prepaid nti woda awia aa won s fan,negative
mo deɛ nkwasia challenges saa deactivate eh na kyerɛ nea wode bɛbo wo ashawo bra no,negative
shocki me mpo??,neutral
wo bɛ yali o yoo 😂,negative
ohia ka womuã ho na wo bu atɛn,negative
"hmm ɛyɛ asɔm o "" ampa   onipa bɔwu na sika tease""",positive
ehu ne sorowisa,neutral
yadase se wo dwene ahiafo a yɛpɛ anigyie nso ho😂😂😂,positive
nguaman di afahyɛ,negative
shocki me mpo??,neutral
wo ne mpaninfo? hyia nsadwaase na wotɔ nsa ma wɛn a na wote adomankommasɔm,positive
ghana ne nkwaseafoɔ,negative
akakasuro ne sorowisa,neutral
nanso wodi agorɔ na wɔtwɛn,neutral
battle saa nu owura yesu agyae wai,positive
ohia asɔm nti akɛnɛ bɛkum ahiafo? kwa cc,positive
pass wɔn di agorɔ twɛn na,neutral
kasa by heart dem figa we bi twolves erh,negative
nea ukraine ayɛ yi koraaaa yɛbɛko na texasohemaa forgetti koraaaa,negative
me ho yɛ hu,neutral
koko nkoaa aden wondidi biom anaa,negative
ɛnka me di bɛ twa bet,negative
medi wakyi dendenden,positive
ɛno ne nea merebɔ mmɔden sɛ mɛka,neutral
gyaii nsem hunuu no na bu oman no yiee,neutral
enye ejuma no bi aaa 😆,positive
awo ɛna baako wo kyere wo hunu sɛ eii,negative
i shock sef mo na mo bɛ tschew koraaaa,negative
wo ho yɛ hu,neutral
nasu ankasa no yɛ din,neutral
baako suro 🤣 🤣 🤣 🤣 the matta chop hot 🔥,positive
pɛsɛmenkomenya nti na onipa brɛ,negative
aden enti a woyɛ abofra,neutral
wode mayaɛ?,neutral
born one ɛna wu kyere wu hu saa nu eii eugenia,negative
is full example of fear of man and stop saman,neutral
awo ɛna baako wo kyere wo hunu sɛ eii,negative
?hyeɛ ɛkyerɛ sɛn,neutral
sɛ woreka nokorɛ a yɛnka sɛ wasɔm ware,positive
mb braɛ?????,negative
sika na shisika no ashi,negative
aketekyiwa ho ny? fɔ nso ɛne mpanimfo? na ɛnam,positive
opanyin te sɛ ɔno,neutral
wobetumi aboa wo saa akoa no??,negative
yɛ ɔkwasea saaa,neutral
sia nanka yɛnni pilolo anaa,negative
me ho yɛ hu,neutral
eeeh ɛhu oooooo🥺🥺diaa football de bɛba,negative
wo yɛ aboa paa ɔɔɔɔɔɔɔɔɔɔ wo saa akoa wei??,negative
mekyiri dɔkono ne nkyenam,negative
sia nanso yɛnni pilolo anaa,negative
"mehy? ha o da biara mewɔ twita kuro yi mu ""  abranti wo sh h mitii wonka aky papa""",positive
oh saa mmom,neutral
bronya akyɛdeɛ 0248ɛ89126 give me a call 📞,positive
yɔde agorɛ no reba wo fie na ɔdeɛn ne mirikatuo yi,positive
baabi ara ndwooy? neɛ ɛte ne gya ho na ɛnim sɛ deɛ ?hyehye no fa,positive
ahenfo kyinieɛ ɛbi deda ɛbi akyi,positive
"aane "" yɔda nyame ase wow london sisiaa  onyame adaworoma ɛyɛ   e sn""",positive
ohia ka womuã ho na wo bu atɛn,negative
ono nso ne gyimii bi,negative
dabi me dii paanoo lol,neutral
wosum nkontompo fidie a woyi kasabrɛ,positive
eeii so no bro go miss 😤😂,positive
anisohye saa na wafa mu ewu,negative
akwaaba,positive
ɛsi mo so sɛ,positive
wo ho yɛ hu,neutral
me shock me ho sɛ wo bɛ tschew koraa,negative
me nkutoo na mewɔ biribi a emu yɛ duru,neutral
adɛn wahyɛ ne kte kshon anaa 🤔🤔,neutral
enti na wafa so awu,negative
sikafuor na ebor golf,positive
happy birthday my gee nyame nhyira wo menua,positive
"masa, wo yare anaa",negative
wo bu atɛn,negative
nguaman di valentine,negative
wo header no ama m'akae me fie paa ooashtown ??,neutral
aden wo yɛ akwadaa,neutral
""" nokorɛ nam ɛkwantiawa so bɔduru fie na nkontompo da so te kwan so"" nkontompo ne dɛn",positive
enti nkwaseasɛm nkutoo,negative
no lie ooo bro,neutral
masa masa fa wo gyimii k tchww,negative
so ebi tru eei ghana 🇬🇭,positive
awareɛ tesɛ kumasi dan woretu no ara na obi rebɛtena mu,positive
hmm me ne blɛ papa,negative
to wabodoo gu nsuo ani daakye wo nso beka,positive
"masa, wo yare anaa",negative
owuo da amansan kɛn mu,positive
"onyame na nnaase sɛ no ""  medaase""",positive
ei wo huŋ twa saa me taste paa nso ooo,positive
wote sɛ y?rebɔ alaha alaha a ɛnkyerɛ sɛ yɛsesa no kwa,neutral
"mefri besease ɛbɛn pankrɛno no ""  obi mmu dua nnya so abawofri he""ksi n",positive
"onyame na aseda sɛ no ""  medaase sɛ wo adi makyi nti meresan nsoso di wakyi""",positive
sɛ deɛ nsuo y?? nkyene no saa ara na awia bɛyɛ nkuto,positive
bra vini ????,neutral
natsecurity foc nso se sn,neutral
ehu ne ɔsoro home,neutral
obiara y? dehyeɛ wɔ ne krom,positive
wo bɛ tschew,negative
born one ɛna wu kyere wu hu saa nu eii eugenia,negative
na wo dea den,neutral
panyin paa na wo egyimi saa😂,negative
smart boy me copy a me copy dito sɛ me hwere ho a na ma kai sɛ meyɛ gangster 🔥✊ 🛫🚄 meko a meba a paapa medaase 🙏,positive
oh naaà ano dey part,positive
wo english nso nyɛ papa koraa,negative
woanyini a maky?,positive
wode gyimi saa,negative
enti efi bere bɛn?,neutral
ohia ka womuã ho na wo bu atɛn,negative
enti na minnim da,neutral
daabi…woka ho bi anaa ??  sexle,neutral
"mekyerɛ adeɛ wɔ suapɛn mu na  ɔmom eny? twi na mekyerɛ ""  saawoy twi w suapn mu anaa""",positive
ɛkwan ware a yɔde y? nan na ɛtwa na ɛny? akuma,positive
nasu ankasa no yɛ din,neutral
"""koto na menhwɔ wo to ny? agodie"" nanso mmɛfra yi de redi agorɛ ???????",negative
nanso wodi agorɔ na wɔtwɛn,neutral
herh information wo wiase,positive
wei deɛ menntee da,neutral
coconut nkoaa nea enti a wonnni bio anaa,negative
obi ntɔ akoa mma no mmɛhy? ne so,positive
gbam   ɔwiase mu a yɔwɔ yi wo ni wu a na wabusua asa,positive
kraman million eii,neutral
mensro may awie,positive
dabi me di fufu lol,neutral
