tweet,label
challenge accepted madam sika y3 mogya,neutral
eeeiii come see err,neutral
moove egyaa ma m3nfa ahona nyhe me kwan 3se wosson amaa m3 down ko waenyim na hun d3 table b3 turn level b3 change ak 1010 nns3 ahom afe3r first no eka d3 er3ko ahh nna me pow ho chaw fast fast but sesiaa aah de mey3 arsenal fan ntsi no mensuro broken heart :broken_heart::hushed_face::hushed_face::hushed_face:,neutral
ah ny3 condom na 3da so no,neutral
kaise ho sab log,neutral
wokasa te s3 de3 woti london nanso wo kasa ntwam konongo mpo,neutral
:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: boy ei over me herh,neutral
apckye boforot no nso s3 3y3 de3n oo :face_with_tears_of_joy::face_with_tears_of_joy: ei hmm,neutral
dj yi haa adwene:face_with_tears_of_joy:,neutral
nokor3 papa b3n kɔ pɛ abena bi dzi,neutral
akkoa yi ti ate oo :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
ango do de save ooo kw3:face_with_tears_of_joy::face_with_tears_of_joy::raising_hands_dark_skin_tone::raising_hands_dark_skin_tone:,neutral
ena ena nu dso,neutral
ah na dead sea sɛn nka ka se pool mpo eerh:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
ah na messi erh,neutral
ei enti valentine nu y3nka ho bi :thinking_face:,neutral
eiiiii saa computer :laptop: obaa de3 agyi bono oooh :grinning_face_with_big_eyes::grinning_face_with_big_eyes::grinning_face_with_big_eyes::grinning_face_with_big_eyes::grinning_face_with_big_eyes::grinning_face_with_big_eyes::grinning_face_with_big_eyes::grinning_face_with_big_eyes::grinning_face_with_big_eyes::grinning_face_with_big_eyes::folded_hands_light_skin_tone::grinning_face_with_big_eyes:,neutral
wo ma pressure kyi wo dier aa woaa wo ly,neutral
enti ne kora kora ne s3n,neutral
nka 3b3 den na ay3 wo ya :squinting_face_with_tongue::winking_face_with_tongue::squinting_face_with_tongue::squinting_face_with_tongue::squinting_face_with_tongue::face_with_tears_of_joy:,neutral
anka kora me mpo erh,neutral
james alonso against pacy salah manetuchel wei deɛ ayɛ ka,neutral
meek uni meek uni ninyinaakye waakda:victory_hand::victory_hand: eyy kofi dagaati ne ama chinchila :face_with_tears_of_joy::face_with_tears_of_joy::broken_heart:,neutral
kumasi fo nu 3yi omo ho pe3 :face_with_tears_of_joy::face_with_tears_of_joy:,neutral
ghana mepawokyew s nnano ma mi :face_with_tears_of_joy::face_with_tears_of_joy:,neutral
3nti meti ase na dme:red_heart: m3 mb3 gyina ho ntiti wani ase when i die,neutral
wo w sika aa wo betumi agye obiiaa gerr king solomon,neutral
me deɛ me hwɛ nufu ansa na mahwɛ wo suban :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
ahoɔden ahobraseɛ ne ahantan 247,neutral
kwaku frimpong de asem b3 ba,neutral
ewiase mohm de3 ehu paa 3ny3 enne aa nka me nim s3 bayifo biara ho y3 f3 :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
3nhy3 wo ho aa kala no to enko soro ne fam,neutral
nufuo mu mighty power eii,neutral
eii eii eii gods nu nso fi hin lol :rolling_on_the_floor_laughing:,neutral
wo sika ayera anaa:man_shrugging_medium_skin_tone:,neutral
wo papa classmate na wofr3 no baby eii:grinning_face_with_sweat::broken_heart: :face_with_tears_of_joy: enti 3yaaa monsuro:grinning_face_with_sweat:,neutral
mean say wei deɛ ɔnpae bi,neutral
susu pu wu tu wai na y3n ni bi saa :rolling_on_the_floor_laughing::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
yagyae sika hasnt eaten since morning dede nkoaaaa :face_with_tears_of_joy::broken_heart:,neutral
mede3 sleep na gyai why why no,neutral
dont rush de koumassi,neutral
chairman shocks ayɛ weak anaa:grinning_face:,neutral
menni nufuo nti wrong,neutral
nah de gea eiiiiii,neutral
chechekuleyyyyy paa adwene no ny3 oboy nso ntua:grinning_squinting_face::grinning_squinting_face::grinning_squinting_face: hard guy,neutral
sika y3 guy pull up in a benzo wontumi nkyer3 me foko allah woy3 guy wate :fire::fire::fire:,neutral
amerado sika besu spotifygt apple musicgt audiomack gt tidalgt boomplaygt,neutral
massa mi bua anaa,neutral
ano won any fyt bro:cat_with_tears_of_joy::cat_with_tears_of_joy:,neutral
me nka na waka sɛ me na mekae ooo:face_with_medical_mask::face_with_tears_of_joy:,neutral
betpawa premier league amɛkɛɛ wɔ nyɛɛ wɔ fe ni fee ɔbɔdɔbidi from tamale to walewale ni wɔ fee ɔbɔdɔbidiprez observers are worried shi believers shall enjoy :eyes::eyes:,neutral
allo momo 1 gh anaa :face_with_tears_of_joy:,neutral
send me momo erh,neutral
like manu me ho kraa:face_with_tears_of_joy:ei,neutral
shay this na kuriku :face_with_tears_of_joy:,neutral
me aa me hono :rolling_on_the_floor_laughing:,neutral
ma sendi ntaade3 s3 abusuafo no nyinaa fa nni bronya na gyes3 otua sika mpem ahaasa ansa na wo nsa aka there norr you find out that oyibo wants to steal from you,neutral
mese sika no nso seisei yi a na asa,neutral
m3 ta na epue,neutral
this life ankasa ebi takashi 83 den small luck dabi dabi ebe ye yie saa na wat gutter mu,neutral
wo so ne wode3 aaa nono eii,neutral
wo nan ne kontuam,neutral
wo di no wie a na wadi wo,neutral
ne nan te sɛ,neutral
akoa no anya appor,neutral
so dema monies nu ay3 ka anaaa,neutral
kalyjay b3gye obi g33rr anadwo yi,neutral
etsi kai ksanamilhsw me atomo ths ilikias mou kai apla mou petaei to n word terma aprokalupta de kserw kai gw ti tha ginei,neutral
bro wo ti atitwa kte3 no nt3m,neutral
eiii bibi asi anaa:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
assakai residential nna ma okeka ho no,neutral
sika y3 sika legitimate anaa s3 bloood,neutral
saa na ay3 di3n,neutral
ka tika we dont choose :crying_face:,neutral
sika bubra adaka teaa mma kra mo,neutral
eiii yesu mpo nia na me gh satan,neutral
ɔse ahhh hahahahaha ck paaa ahhh sɛ sɛe nawuaa formation ne tactics bɛe paaa na wu bɔ as coach :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
wo p3 s33 wo di me sika anaaaaaa,neutral
b3 tu wani na 3fre hc,neutral
tswaa me ni mafee errand boy ha nokofioo,neutral
korty ma pa mi nau,neutral
ɔkrɔmfoɔ wia krɔmfoɔ adeɛ a onyame sre,neutral
eiiii covid na mooo kyeky3 no s3 gorb3 sei,neutral
kwabena ya ky3 wo oo,neutral
sunsum nni wo bio ne mu sorry,neutral
na attribute of god koraa y3 s3n,neutral
aden woakum obi anaa,neutral
boys kasa nso dabiaa mote casa,neutral
:rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: 3y3 by force anaa oo daabi,neutral
dwene wo team ho wo team no ayɛ sɛ ashaiman frefre kɔ bɔ:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
sika kasa mo feeli na y33 bleedi,neutral
kyer3s3 eehu ooo:face_with_tears_of_joy::face_with_tears_of_joy: buh chale bet nu de333 yengyae na y3nkodi d3n:face_with_raised_eyebrow::face_with_raised_eyebrow:,neutral
patapaa central region anaa y3nko heblews :beaming_face_with_smiling_eyes:,neutral
ma me nya na 3ns3i,neutral
1st tuesday in 2021 p3 abena bi na dzi oooh yoooooo,neutral
eno bi u p3 oooh,neutral
u nkoaa dierr so u wey app u dey love :face_with_tears_of_joy:,neutral
:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::face_with_tears_of_joy: mey3m koraa ahye me ano sure say i go see cos,neutral
y3 hyehye hyehye saa na omo dwane :person_running::person_running::person_running::cat_with_tears_of_joy::cat_with_tears_of_joy::cat_with_tears_of_joy:,neutral
aei wastyr de yolo :face_with_tears_of_joy:,neutral
yebewu nti yenda ah jux kno,neutral
fight over a man nka me twa bet edi banku,neutral
wonni sika aa wose efie eduane y3 d3:face_with_tears_of_joy::face_with_tears_of_joy:,neutral
3to naa nso nti na 3ma me p3 was3m no booty :fire::fire::fire:,neutral
ei nansei dier kakraa na wo kura cohiba ei borsu,neutral
enti nufuor na onipa ba rewoso no s3 hajia munera hausa koko no,neutral
mahyea brfo wei da,neutral
3nhy3 wo ho aa kala no to enko soro ne fam,neutral
eeii na whan nie:cat_with_tears_of_joy::cat_with_tears_of_joy::broken_heart: wendy shay efia odo sakodie castro sam george 3tor,neutral
chale mese yaanom deɛ,neutral
oooooohhh girl yi y3 hwan ah,neutral
obi ky3n wo ehu,neutral
se yi aaaa na dem score you 4nil,neutral
love kakraa computers kakraa sika kakraa i miss you kakraa family kakraa boys kakraa vibe kakraa nyamesom kakraa gyimie nso kakraa mea me nie oonothing i get,neutral
ne ho koraaa yɛ me mmɔbɔ,neutral
wateanaa hey hey sika nti na y3w false preachers :fire::fire::fire:,neutral
mani so bri me,neutral
wei nso mob3 sei sika wc ho,neutral
s3 meka se sarkodie p3 na b3timi ay3 wei bosome no mpo mm 3weiy3,neutral
eiii koo nimo na adu gyamfi old boy de3 olag fo asem fa woho b3n:thinking_face:,neutral
love kakraa computers kakraa sika kakraa i miss you kakraa family kakraa boys kakraa vibe kakraa nyamesom kakraa gyimie nso kakraa mea me nie oonothing i get,neutral
nti gyama yaka eh :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
akoa yi p3 as3m,neutral
ma 3re y3 yi nase nyi d3n,neutral
style ben na wob3 fa mi :new_moon_face:,neutral
masa ya ka aweɛ mfa agenda mba ha i beg,neutral
tv3 no 3b3 ti ako paaa na akua addo dressing yi,neutral
bet di y3 dodo nti mo nkyer3 y3 lotto twa:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::white_heart::white_heart: got buzzzzzzz,neutral
asre no de3 wo ay3 neniaa:fire:,neutral
obi nofo ab3 di me hc,neutral
ɔbaa ɔtie oyerepa afutuosem ɛnfa bi da,neutral
woseeeei koo na wo bolobolo nono:face_with_tears_of_joy::face_with_tears_of_joy:,neutral
:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face: auntie ama 3koo nk anaa,neutral
asante nkae ena asikafo nso nkae talk to am make he allow cash out,neutral
3hia bronyi a b3 ka twi:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
hmmm 3y3 me hu mpo,neutral
no hu mi da,neutral
den mk we go sika gari anaa de gari finish :face_with_tears_of_joy:,neutral
nana wote as3m ho oo boi:woozy_face:,neutral
asamoah gyan na wɔ yɛ agyenkwa mfomsoɔ baako pɛ na bebiaa asesa sarkodie,neutral
srade nam anadwo biara mede me ho twitwi mboatia nhwiremma ho me sumiiɛ mu afɔ sɛ aponkye daberɛ nkotodwe gu fɔm me de nsa ato nsa yam republic hall knust,neutral
anka wo ma y3 kcce3 anka obia nti wo nka :cat_with_tears_of_joy:,neutral
3noma yafamu wo wiase eny small pae y3 kronfo na ya twa wall bo akata fris3 y3ni ball playman life yenda,neutral
:face_with_tears_of_joy: :face_with_tears_of_joy: 3y3 me huŋ mpo,neutral
ass no di333 aka kakra oo,neutral
wabɔ sɛ takyiman bayerɛ,neutral
agya bi wu agya bi tease nanso 3na bi wu a wasem y3 mb:pleading_face:,neutral
eiiiii momma tekno fuo no nye adwuma,neutral
kube yɛ ¢5 wɔ kumasi:thinking_face::thinking_face::thinking_face::thinking_face::thinking_face::thinking_face:,neutral
alonso ne mogya hyew,neutral
ei na wer i dey,neutral
ow nti kabutey dier nka hon bi anaa :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::crying_face:,neutral
ei na wo b3 ka s3 wenni yɛ wo ya :face_with_tears_of_joy:,neutral
3to no nso ah memp3,neutral
mu suro koti nsu oooo :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
moapamo 3ka asan akfa 3ka paaaa anaa sake of werner ne kai nti na ɔmo de pressure ɛkɔ sign dutch coach no anaa:rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing:,neutral
nti obiaaa nti mi ahhhh,neutral
lol wahu jodel gyae ka kraa:face_with_tears_of_joy::face_with_tears_of_joy:,neutral
wonyaa3 a anka wop3 nanso wonya,neutral
ft :crown: ohia official video stream here :left_arrow_curving_right: ohia ma me ky3 1don 1man 1stand ohia ma me ky3 1 gun 1man 1stand ohia ma me ky3,neutral
mo nka window no 3nto ne knso:cat_with_tears_of_joy::cat_with_tears_of_joy:,neutral
ayɛ mpo aka whonna bɛyɛ,neutral
3no nso de3 anka 3fa meho ben :sneezing_face:,neutral
eiii nti timooooo asa ewiase,neutral
yagyae sika hasnt eaten since morning dede nkoaaaa :face_with_tears_of_joy::broken_heart:,neutral
s3 anka wop3 as3m aka 3y3 vangelist na abor wo mmum,neutral
ei asi enti min ka ho bi,neutral
yesu ayie korea yan y3 na sasa bonsam jams :face_with_tears_of_joy::face_with_tears_of_joy:,neutral
:musical_notes: o hwie ngu foforɔ gu me kraa mu me nneɛ a ewu nyinaa nya nkwa bio waewae mani so aboɔ ma me nhu ɔhene no sɔ ogya wɔ me kra mu :musical_notes:,neutral
gyai ayie se3 no na y3 oman no de3 woawuo de3 woawu na aka yenso,neutral
wo nim brɛ woa brɛ afuomu ha aaaaa :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
madam madam madam gyaiii saa wai,neutral
akatua asem na wabo so hmmm santo yi nano ma me,neutral
educated pastors i come against you foul spirit in jesus name ankɔ sukuufoɔ no bayi bonsam biara yesu mogya nka wanim yɛ frɛ ɔsoro gya ɔsoro agradaa ɛnka wanim hmm boiɛ:unamused_face:,neutral
ahoɔyaa yɛ wo dɛ dodo aahba,neutral
ɔpɛ sɛ ɔkyerɛ sɛ kanye yɛ special nti ɔnim ɔnoa ne next moves and way forward but ɔno sarkodie no deɛ adwuma no paa na ɔyɛ no more,neutral
y3nka kayer3 wo ay3 s3 obaa wnim aduane noa no 3nye d3 nso na wgye hon :smirking_face:,neutral
ɛnti wu kɔ makola anaa kantamanto anaa agbogblishie dwa su aahɔmu ka english anaa,neutral
odo kakra sika kakra op3 adepa nnso osuro abuoden woy3 chisel mr solomon,neutral
baako suro ayigbe mafia anaa,neutral
nti be kora kora ne s3n,neutral
onukpa na who cause am opayin a ɔtena fie ɛma mmofra we nanka no sɛ yɛ kan nanka wefoɔ a ɔkaho bi,neutral
nti wokasa te sen,neutral
moedi sika no ewiee,neutral
real nigga paa na adwuma adi me sei,neutral
saaa cmmo na 3kakyer33 wo s33 cmmo ntumi nkc fie cmmo nyaa cmmo b3kc nanso african parent suban nka wone mfante nii maame bi nanka 3te aa nka wob3te ase3,neutral
we are one:face_with_tears_of_joy: nso omaame twa fa akyiri,neutral
eeeiii wo di asem b3ba ooo :grinning_face_with_sweat:,neutral
monni transfer news biaa ka monkda hoh,neutral
s3 popi entum ntua a menb twen eko fie a,neutral
sika ho ay3 shi nti wee yen passe,neutral
enti barima wo si so paa obaa aka kyer3 wo s3 feeli wo da :new_moon_face::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
woha woho agenda fo yi,neutral
na asem kor p3 na replies b3y3 5 na:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: nyame nka woho er:rolling_on_the_floor_laughing:,neutral
akobam meti yɛ me ya akobam me nan yɛ me ya akabam mehonam yɛ me ya akobam sasabrono sasabrono ɛkorɔno herrrh elevy go break the akobam record,neutral
nika no da me ha nso wall no na matwa masi akyire,neutral
wopɛ sika kakra a fa ne nyinaa we nwii na ɛtwɛ sika ntɔ asaase,neutral
woboa :cat_with_tears_of_joy::cat_with_tears_of_joy::cat_with_tears_of_joy: adwuma adi wo :face_with_tears_of_joy:,neutral
boys di33 so n,neutral
wo be di no,neutral
wo p3 nwura papa adɛn yɛ frɛ wo nebuchadnezzar,neutral
ya ti nso yen fa :man_facepalming_medium-dark_skin_tone:,neutral
me koraa mpo me hia 200 cedis no bi ooo:unamused_face:,neutral
sika duru kakra trading nso kakra eagle man :fire::fire::fire::fire::fire:,neutral
tan me awu official video prodby,neutral
abrofo nso ne su dea,neutral
wo nfa mma kumasi a gyae ɛ nka woaa wo bɛ te,neutral
black rob ne kwaku kristo b3 dwa wo o jack :rolling_on_the_floor_laughing::broken_heart:,neutral
ruth p3 kasa dodou be kasa gyan anaa,neutral
otanfo ne yanko n na y3 ma nyanko oooooo is main judas br3da your punchlines that y shatta was delivering on stage :fire::fire::fire:,neutral
chief ey3 wa bo akokora twa so wai,neutral
ka nɛ ka biom :face_with_tears_of_joy:,neutral
sika kasa mo feeli na y33 bleedi,neutral
yi me firi hc :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
ɛnyɛ easy ooo ɛnyɛ wo dea wose ma tɔn :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing:,neutral
adanko me ba fie setti game nu to h,neutral
me nhunu nea me nka mpo :face_with_tears_of_joy::face_with_tears_of_joy:,neutral
ashoq sef sɛ the europeans collaborate to eliminate us eii chaaman :face_with_tears_of_joy:,neutral
fun fact kotoko firi mu a na ayɛ deɛn na black stars firi mu nso a na ayɛ deɛn,neutral
eeeeiii na mi nsu minka s3n,neutral
hmmmmm me kwame deaɛ what ill tell you is twa car bra metwɛaa ɛnkyeaaa nkɔ ma kofi banasco wɔ central police barracks wei fri derek hɔ wɔ agric nsema,neutral
herh sika p3 den nono,neutral
maame kaawoho fre mafia na wonkawoho mma adede3 eii mpa woho twe wo make ups na fawoho momo aaa me sending eii momo aaa me sending eeei mep3 s3 wopa wo ho ~killer verse by :gorilla:,neutral
ft :crown: ohia official video stream here :left_arrow_curving_right: ohia ma me ky3 1don 1man 1stand ohia ma me ky3 1 gun 1man 1stand ohia ma me ky3,neutral
eeeeeih sofo koraa get broken heart na u kofi nti way no dey pray:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
enti barima wo si so paa obaa aka kyer3 wo s3 feeli wo da :new_moon_face::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
sika de3 wo b3gye o nanso wob3 da gee,neutral
nti y3nka ho bi anaa:frowning_face:,neutral
ei ɛtwɛ behunu ne wura na abrɛ :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: so dont you fear women kyerɛ sɛ generation wei deɛ twemdɛɛwa foɔ nkoaaa,neutral
lotto kwraa metwa na bet:smiling_face_with_open_hands:,neutral
brofo na baako baako sei,neutral
aden sika nahye mr rich and handsome,neutral
enti jm deɛɛɔnyɛ father anaa :crying_face::crying_face:,neutral
wo nipa ɔnka hwu o :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
ow nti kabutey dier nka hon bi anaa :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::crying_face:,neutral
ah ka na ka biom,neutral
wofa wei ɛyɛ wasɛm:face_with_tears_of_joy:,neutral
:cat_with_tears_of_joy::cat_with_tears_of_joy::cat_with_tears_of_joy::cat_with_tears_of_joy:wo nkoaa wo yerenom nsia wo mma moron wosan he ha 33p3 cbaa biom ehh:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
hajia ansaa jallabia maa anaa yooyoo me ohh haba hajia:man_facepalming_medium_skin_tone: hajia nna ganni boxer nka tchikin jallabia fa me eeeii hajia keenan :grinning_face_with_sweat: then i pull up no long talk :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
s3 anka wop3 as3m aka 3y3 vangelist na abor wo mmum,neutral
enti na menni boy no oo:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
pentecost nso ebɔto paanoo a ɔno dze this year ɔnnyɛ small wc water na erebesave,neutral
ghana fo anka baako b3ti,neutral
ɔpɛ sɛ ɔkyerɛ sɛ kanye yɛ special nti ɔnim ɔnoa ne next moves and way forward but ɔno sarkodie no deɛ adwuma no paa na ɔyɛ no more,neutral
wow mu aa 3nhy3 ma wonni mu nso aaa 3nt sini sleep,neutral
aden mede3 me nka ho anaa,neutral
s3 shatta dede o s3 wana nu oto tramadol ehu b3l3 bi,neutral
adanko nane nduru paddle nanso p3 s3 twi sakre,neutral
enti heaven yi wo b3 ko bi dierr,neutral
gbee naabu and say fi repeat anaa,neutral
na s3 wo bet sika no asa:face_with_tears_of_joy: nti cheque b3n biom:face_with_tears_of_joy:,neutral
loan mpo nie na anka permanent deal :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
aww bro:face_with_rolling_eyes: ka naka noh biom,neutral
saaa cmmo na 3kakyer33 wo s33 cmmo ntumi nkc fie cmmo nyaa cmmo b3kc nanso african parent suban nka wone mfante nii maame bi nanka 3te aa nka wob3te ase3,neutral
nipa tietia a wato dmuhrrr gyes3 agradaaa na 3b3 titi net3m,neutral
buy wig na ti ti fa tari h:smiling_face_with_sunglasses:,neutral
suro nyimpa atse wayoosi wfr3 no beyie ba obiara nnhu no w krom ha oo odur enyimbir aaa y3 hen w sunsum musnap audiosgt:face_with_tears_of_joy:,neutral
esi mpo anyɛ yie na araba :winking_face_with_tongue:,neutral
dawu mpo nie na tamale,neutral
sendi mi na minsendi mawu:slightly_frowning_face:,neutral
ayoo nti metwen daben :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:me sika no ahye aky3 so i was on break,neutral
masa gyae na wo boa :rolling_on_the_floor_laughing:,neutral
mewo sika aa s3 anka menp3 such gals :cat_with_tears_of_joy:,neutral
ey enti kote3 na ay3 tes3 gyidi kokoo sofo abaa no,neutral
lol dede paa anaa u dont like rap cos eii,neutral
errr enti nss fo yiaa omo ani abre omo h me bisa oo enti after nss yi mo new location y3 hen hmmm :thinking_face:,neutral
obama ano ɛya na me nyɛ den ni,neutral
chaaman fa 0 twa to ma me wai,neutral
kejetia baako phone bɛyera pɛɛɛɛɛ,neutral
masa aden yayɛ wo deɛn:grinning_face::grinning_face::grinning_face:,neutral
asa asika no wan run this p e dy pain me,neutral
adeɛ a ɛnyɛ yie no wo yɛ no deɛn aaaaaaaaaaa ɛnyɛ yie,neutral
daabi anka nsh3 breesi ne kobene 3ntwa adwaadwo anaa,neutral
mene wo ada obi see meboa na ɛnnyɛ nokware a wei nso yɛ duabo menteaseɛ koraa oo,neutral
:musical_notes: wc de no dada dada s33 na wadaada me oh enti sweetie sweetie nti na masweetie :musical_notes:,neutral
de3n paa na ka y3 wakeka abo mu saa k3k3,neutral
agyekum tease mpo na mo ye nayie sorry agyekum life isnt far you fought well :crying_face::crying_face:,neutral
mo ne the reason why a magya me wife nti mongya leggers no sh3,neutral
na car mu atopa mpo be 10k yi na nka canabisi nso 3h,neutral
oya kowa kye kakra :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: afe wu nay naaa:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
nyam moko and fikyiri the bɛntoa fii ne to,neutral
boadu nti ɛkɔsi sɛn kurt yaanom hyɛɛ baako boadu boss adeɛ no deɛ fa cup naa na ɛwɔ sɛ mogo moho mayɛn na yɛhyɛ mo na yɛgye kurt hwɛ hahaha theyre still having conversation as im speaking to you :grinning_face::grinning_face::grinning_face::grinning_face::grinning_face:,neutral
masa 2 chances sɛ sɛn :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
wo nni sika wo di odo ye den nana :face_with_tears_of_joy::face_with_tears_of_joy:,neutral
once said girl no otata me errh na otetee me peace oma m3n tua mi mma school fees but i refuse to be broke by r2bees ode ma katua ko ako ri brodo ne cheese :cheese_wedge: mede3 magyimi na meri gari ne beans,neutral
3tw3 mpo nti y3 missi final exams na $300m,neutral
ha mi eko ma ye,neutral
aden y3de3 yenka ho bi anaa,neutral
kwadwo na ha nso eerhh,neutral
kwabena ka na ka biom asem oooo,neutral
wa saa bone nso ka wobra ho:face_with_rolling_eyes::cat_with_tears_of_joy:,neutral
no pattern papa biaaa agon nkoaa,neutral
baako w heaven baako nso w efuom,neutral
loyal nti ngu on bl3da saa tete ahumbr no atwam dadaaada o,neutral
adwen bone nti obiaa de wire god na 3to wall,neutral
lmao ei pearl na wo fr3 woha:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
amakye dede kose kose amakye dede mempena yadee daddy lumba ankwanoma adane best maafio dr k gyasi gyemerekuku nana ampadu mother paapa yankson mensei me din kojo antwi kakayi kwabena kwabena aso daddy lumba makra mo kofi b akua ataa k k fosu kyere me,neutral
kofi kinaata okyeame kwame nana ama sneaker nyame king sark kotoko adonko kidi fameye,neutral
na wei nso y3 3din ben daabi aden wo b3 ma me aduane anaa,neutral
:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: national cathedral sika no de3 y3n tua ooooo,neutral
y3 ti sika so na,neutral
deɛ e no bi arsenal deɛ nka my mind dey give am nso arsenal nti :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
chocolate week nso a bite kraa menka bi,neutral
obi aa wo horoso a wo san twa bet ei na katashi tantan bɛn nso no no :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:yen ka kyer3 wu lol :face_with_tears_of_joy:,neutral
:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:mo nti naa ka foo,neutral
fake life nti agyeiwaa k back to kumasi :face_with_tears_of_joy:,neutral
hehehehehehe wo deɛ wo,neutral
charlie u kraa why hoh noise saa,neutral
aden ne bo ay3 den anaa,neutral
ok but hwan na y3 ade3,neutral
:face_with_tears_of_joy: eiidkb obi33 oo daabi da eii god :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
me maame last born:rolling_on_the_floor_laughing:,neutral
wo so ni bi,neutral
eiii he bi student anaaa,neutral
ei mpass fo yi,neutral
eeeiii eeeiii odo na asa,neutral
bamba deɛ no err,neutral
bestie bestie saah na skolom :face_with_tears_of_joy:,neutral
asem na woa bso yi,neutral
akɔla ni hu yɛ tru,neutral
eiii mr neutral wo kaa se obiaa na ete se dumelo anaa onaapo :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
amen kɔ yɛ no line eh,neutral
mese wo pri saa no,neutral
afei na wa hu ong,neutral
raphinha too bi k3k3,neutral
oh chale:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: eno bi easy ampa oo,neutral
as3m b3n na aba :face_with_monocle:,neutral
ihr some tw3m tw3m tin bi:cat_with_tears_of_joy::cat_with_tears_of_joy:,neutral
wo w no dano milk kakra dassor,neutral
mo na mo b :face_with_tears_of_joy:,neutral
dbee dbee saa na wakorfa ka,neutral
ei na qo b3ka:rolling_on_the_floor_laughing:,neutral
obroni no kaa sei :face_with_tears_of_joy:,neutral
chale lynx deɛ hmm,neutral
