tweet,label
eiiiii momma tekno fuo no nye adwuma,neutral
kube yɛ ¢ wɔ kumasi🤔🤔🤔🤔🤔🤔,neutral
alonso ne mogya hyew,neutral
ei na wer i dey,neutral
ow nti kabutey dier nka hon bi anaa 😂😂😂😢,neutral
ei na wo b ka s wenni yɛ wo ya 😂,neutral
to no nso ah memp,neutral
mu suro koti nsu oooo 😂😂😂😂,neutral
moapamo ka asan akfa ka paaaa anaa sake of werner ne kai nti na ɔmo de pressure ɛkɔ sign dutch coach no anaa🤣😂🤣,neutral
nti obiaaa nti mi ahhhh,neutral
lol wahu jodel gyae ka kraa😂😂,neutral
wonyaa a anka wop nanso wonya,neutral
ft 👑 ohia official video stream here ↪ ohia ma me ky don man stand ohia ma me ky gun man stand ohia ma me ky,neutral
mo nka window no nto ne knso😹😹,neutral
ayɛ mpo aka whonna bɛyɛ,neutral
no nso de anka fa meho ben 🤧,neutral
eiii nti timooooo asa ewiase,neutral
yagyae sika hasnt eaten since morning dede nkoaaaa 😂💔,neutral
s anka wop asm aka y vangelist na abor wo mmum,neutral
ei asi enti min ka ho bi,neutral
yesu ayie korea yan y na sasa bonsam jams 😂😂,neutral
🎶 o hwie ngu foforɔ gu me kraa mu me nneɛ a ewu nyinaa nya nkwa bio waewae mani so aboɔ ma me nhu ɔhene no sɔ ogya wɔ me kra mu 🎶,neutral
gyai ayie se no na y oman no de woawuo de woawu na aka yenso,neutral
wo nim brɛ woa brɛ afuomu ha aaaaa 😂😂😂😂,neutral
madam madam madam gyaiii saa wai,neutral
akatua asem na wabo so hmmm santo yi nano ma me,neutral
educated pastors i come against you foul spirit in jesus name ankɔ sukuufoɔ no bayi bonsam biara yesu mogya nka wanim yɛ frɛ ɔsoro gya ɔsoro agradaa ɛnka wanim hmm boiɛ😒,neutral
ahoɔyaa yɛ wo dɛ dodo aahba,neutral
ɔpɛ sɛ ɔkyerɛ sɛ kanye yɛ special nti ɔnim ɔnoa ne next moves and way forward but ɔno sarkodie no deɛ adwuma no paa na ɔyɛ no more,neutral
ynka kayer wo ay s obaa wnim aduane noa no nye d nso na wgye hon 😏,neutral
ɛnti wu kɔ makola anaa kantamanto anaa agbogblishie dwa su aahɔmu ka english anaa,neutral
odo kakra sika kakra op adepa nnso osuro abuoden woy chisel mr solomon,neutral
baako suro ayigbe mafia anaa,neutral
nti be kora kora ne sn,neutral
onukpa na who cause am opayin a ɔtena fie ɛma mmofra we nanka no sɛ yɛ kan nanka wefoɔ a ɔkaho bi,neutral
nti wokasa te sen,neutral
moedi sika no ewiee,neutral
real nigga paa na adwuma adi me sei,neutral
saaa cmmo na kakyer wo s cmmo ntumi nkc fie cmmo nyaa cmmo bkc nanso african parent suban nka wone mfante nii maame bi nanka te aa nka wobte ase,neutral
we are one😂 nso omaame twa fa akyiri,neutral
eeeiii wo di asem bba ooo 😅,neutral
monni transfer news biaa ka monkda hoh,neutral
s popi entum ntua a menb twen eko fie a,neutral
sika ho ay shi nti wee yen passe,neutral
enti barima wo si so paa obaa aka kyer wo s feeli wo da 🌚😂😂,neutral
woha woho agenda fo yi,neutral
na asem kor p na replies by na😂😂😂 nyame nka woho er🤣,neutral
akobam meti yɛ me ya akobam me nan yɛ me ya akabam mehonam yɛ me ya akobam sasabrono sasabrono ɛkorɔno herrrh elevy go break the akobam record,neutral
nika no da me ha nso wall no na matwa masi akyire,neutral
wopɛ sika kakra a fa ne nyinaa we nwii na ɛtwɛ sika ntɔ asaase,neutral
woboa 😹😹😹 adwuma adi wo 😂,neutral
boys di so n,neutral
wo be di no,neutral
wo p nwura papa adɛn yɛ frɛ wo nebuchadnezzar,neutral
ya ti nso yen fa 🤦🏾‍♂️,neutral
me koraa mpo me hia cedis no bi ooo😒,neutral
sika duru kakra trading nso kakra eagle man 🔥🔥🔥🔥🔥,neutral
tan me awu official video prodby,neutral
abrofo nso ne su dea,neutral
wo nfa mma kumasi a gyae ɛ nka woaa wo bɛ te,neutral
black rob ne kwaku kristo b dwa wo o jack 🤣💔,neutral
ruth p kasa dodou be kasa gyan anaa,neutral
otanfo ne yanko n na y ma nyanko oooooo is main judas brda your punchlines that y shatta was delivering on stage 🔥🔥🔥,neutral
chief ey wa bo akokora twa so wai,neutral
ka nɛ ka biom 😂,neutral
sika kasa mo feeli na y bleedi,neutral
yi me firi hc 😂😂😂,neutral
ɛnyɛ easy ooo ɛnyɛ wo dea wose ma tɔn 🤣 🤣 🤣 🤣 🤣,neutral
adanko me ba fie setti game nu to h,neutral
me nhunu nea me nka mpo 😂😂,neutral
ashoq sef sɛ the europeans collaborate to eliminate us eii chaaman 😂,neutral
fun fact kotoko firi mu a na ayɛ deɛn na black stars firi mu nso a na ayɛ deɛn,neutral
eeeeiii na mi nsu minka sn,neutral
hmmmmm me kwame deaɛ what ill tell you is twa car bra metwɛaa ɛnkyeaaa nkɔ ma kofi banasco wɔ central police barracks wei fri derek hɔ wɔ agric nsema,neutral
herh sika p den nono,neutral
maame kaawoho fre mafia na wonkawoho mma adede eii mpa woho twe wo make ups na fawoho momo aaa me sending eii momo aaa me sending eeei mep s wopa wo ho killer verse by 🦍,neutral
ft 👑 ohia official video stream here ↪ ohia ma me ky don man stand ohia ma me ky gun man stand ohia ma me ky,neutral
eeeeeih sofo koraa get broken heart na u kofi nti way no dey pray😂😂😂😂,neutral
enti barima wo si so paa obaa aka kyer wo s feeli wo da 🌚😂😂,neutral
sika de wo bgye o nanso wob da gee,neutral
nti ynka ho bi anaa☹️,neutral
ei ɛtwɛ behunu ne wura na abrɛ 🤣 🤣 so dont you fear women kyerɛ sɛ generation wei deɛ twemdɛɛwa foɔ nkoaaa,neutral
lotto kwraa metwa na bet🤗,neutral
brofo na baako baako sei,neutral
aden sika nahye mr rich and handsome,neutral
enti jm deɛɛɔnyɛ father anaa 😢😢,neutral
wo nipa ɔnka hwu o 😂😂😂😂😂😂😂😂😂😂,neutral
ow nti kabutey dier nka hon bi anaa 😂😂😂😢,neutral
ah ka na ka biom,neutral
wofa wei ɛyɛ wasɛm😂,neutral
😹😹😹😹wo nkoaa wo yerenom nsia wo mma moron wosan he ha p cbaa biom ehh😂😂😂😂,neutral
hajia ansaa jallabia maa anaa yooyoo me ohh haba hajia🤦🏽‍♂️ hajia nna ganni boxer nka tchikin jallabia fa me eeeii hajia keenan 😅 then i pull up no long talk 😂😂😂,neutral
s anka wop asm aka y vangelist na abor wo mmum,neutral
enti na menni boy no oo😂😂😂,neutral
pentecost nso ebɔto paanoo a ɔno dze this year ɔnnyɛ small wc water na erebesave,neutral
ghana fo anka baako bti,neutral
ɔpɛ sɛ ɔkyerɛ sɛ kanye yɛ special nti ɔnim ɔnoa ne next moves and way forward but ɔno sarkodie no deɛ adwuma no paa na ɔyɛ no more,neutral
wow mu aa nhy ma wonni mu nso aaa nt sini sleep,neutral
aden mede me nka ho anaa,neutral
s shatta dede o s wana nu oto tramadol ehu bl bi,neutral
adanko nane nduru paddle nanso p s twi sakre,neutral
enti heaven yi wo b ko bi dierr,neutral
gbee naabu and say fi repeat anaa,neutral
na s wo bet sika no asa😂 nti cheque bn biom😂,neutral
loan mpo nie na anka permanent deal 😂😂😂,neutral
aww bro🙄 ka naka noh biom,neutral
saaa cmmo na kakyer wo s cmmo ntumi nkc fie cmmo nyaa cmmo bkc nanso african parent suban nka wone mfante nii maame bi nanka te aa nka wobte ase,neutral
nipa tietia a wato dmuhrrr gyes agradaaa na b titi netm,neutral
buy wig na ti ti fa tari h😎,neutral
suro nyimpa atse wayoosi wfr no beyie ba obiara nnhu no w krom ha oo odur enyimbir aaa y hen w sunsum musnap audiosgt😂,neutral
esi mpo anyɛ yie na araba 😜,neutral
dawu mpo nie na tamale,neutral
sendi mi na minsendi mawu🙁,neutral
ayoo nti metwen daben 😂😂😂me sika no ahye aky so i was on break,neutral
masa gyae na wo boa 🤣,neutral
mewo sika aa s anka menp such gals 😹,neutral
ey enti kote na ay tes gyidi kokoo sofo abaa no,neutral
lol dede paa anaa u dont like rap cos eii,neutral
errr enti nss fo yiaa omo ani abre omo h me bisa oo enti after nss yi mo new location y hen hmmm 🤔,neutral
obama ano ɛya na me nyɛ den ni,neutral
chaaman fa twa to ma me wai,neutral
kejetia baako phone bɛyera pɛɛɛɛɛ,neutral
masa aden yayɛ wo deɛn😀😀😀,neutral
asa asika no wan run this p e dy pain me,neutral
adeɛ a ɛnyɛ yie no wo yɛ no deɛn aaaaaaaaaaa ɛnyɛ yie,neutral
daabi anka nsh breesi ne kobene ntwa adwaadwo anaa,neutral
mene wo ada obi see meboa na ɛnnyɛ nokware a wei nso yɛ duabo menteaseɛ koraa oo,neutral
🎶 wc de no dada dada s na wadaada me oh enti sweetie sweetie nti na masweetie 🎶,neutral
den paa na ka y wakeka abo mu saa kk,neutral
agyekum tease mpo na mo ye nayie sorry agyekum life isnt far you fought well 😢😢,neutral
mo ne the reason why a magya me wife nti mongya leggers no sh,neutral
na car mu atopa mpo be k yi na nka canabisi nso h,neutral
oya kowa kye kakra 😂😂😂 afe wu nay naaa😂😂😂,neutral
nyam moko and fikyiri the bɛntoa fii ne to,neutral
boadu nti ɛkɔsi sɛn kurt yaanom hyɛɛ baako boadu boss adeɛ no deɛ fa cup naa na ɛwɔ sɛ mogo moho mayɛn na yɛhyɛ mo na yɛgye kurt hwɛ hahaha theyre still having conversation as im speaking to you 😀😀😀😀😀,neutral
masa chances sɛ sɛn 😂😂😂,neutral
wo nni sika wo di odo ye den nana 😂😂,neutral
once said girl no otata me errh na otetee me peace oma mn tua mi mma school fees but i refuse to be broke by rbees ode ma katua ko ako ri brodo ne cheese 🧀 mede magyimi na meri gari ne beans,neutral
tw mpo nti y missi final exams na m,neutral
ha mi eko ma ye,neutral
aden yde yenka ho bi anaa,neutral
kwadwo na ha nso eerhh,neutral
kwabena ka na ka biom asem oooo,neutral
wa saa bone nso ka wobra ho🙄😹,neutral
no pattern papa biaaa agon nkoaa,neutral
baako w heaven baako nso w efuom,neutral
loyal nti ngu on blda saa tete ahumbr no atwam dadaaada o,neutral
adwen bone nti obiaa de wire god na to wall,neutral
lmao ei pearl na wo fr woha🤣🤣🤣🤣,neutral
amakye dede kose kose amakye dede mempena yadee daddy lumba ankwanoma adane best maafio dr k gyasi gyemerekuku nana ampadu mother paapa yankson mensei me din kojo antwi kakayi kwabena kwabena aso daddy lumba makra mo kofi b akua ataa k k fosu kyere me,neutral
kofi kinaata okyeame kwame nana ama sneaker nyame king sark kotoko adonko kidi fameye,neutral
na wei nso y din ben daabi aden wo b ma me aduane anaa,neutral
😂😂😂😂😂😂 national cathedral sika no de yn tua ooooo,neutral
y ti sika so na,neutral
deɛ e no bi arsenal deɛ nka my mind dey give am nso arsenal nti 🤣🤣🤣,neutral
chocolate week nso a bite kraa menka bi,neutral
obi aa wo horoso a wo san twa bet ei na katashi tantan bɛn nso no no 🤣🤣🤣,neutral
😂😂😂😂yen ka kyer wu lol 😂,neutral
😂😂😂mo nti naa ka foo,neutral
fake life nti agyeiwaa k back to kumasi 😂,neutral
hehehehehehe wo deɛ wo,neutral
charlie u kraa why hoh noise saa,neutral
aden ne bo ay den anaa,neutral
ok but hwan na y ade,neutral
😂 eiidkb obi oo daabi da eii god 😂😂😂,neutral
me maame last born🤣,neutral
wo so ni bi,neutral
eiii he bi student anaaa,neutral
ei mpass fo yi,neutral
eeeiii eeeiii odo na asa,neutral
bamba deɛ no err,neutral
bestie bestie saah na skolom 😂,neutral
asem na woa bso yi,neutral
akɔla ni hu yɛ tru,neutral
eiii mr neutral wo kaa se obiaa na ete se dumelo anaa onaapo 🤣🤣,neutral
amen kɔ yɛ no line eh,neutral
mese wo pri saa no,neutral
afei na wa hu ong,neutral
raphinha too bi kk,neutral
oh chale🤣🤣🤣 eno bi easy ampa oo,neutral
asm bn na aba 🧐,neutral
ihr some twm twm tin bi😹😹,neutral
wo w no dano milk kakra dassor,neutral
mo na mo b 😂,neutral
dbee dbee saa na wakorfa ka,neutral
ei na qo bka🤣,neutral
obroni no kaa sei 😂,neutral
chale lynx deɛ hmm,neutral
y di akyr wo n,neutral
na wamuna sei yi err 🤷‍♂️,neutral
koo bibinii mpɛ ade pa nana addo is fixing the country koo bibinii sɛɛ da,neutral
nu 🔞 n y obiaa na y oohhhh lolxz🙈💔😂😇 come n see som tin 🤪,neutral
wabo dua na dane wai 🙄,neutral
eii anaa my eye noh gud 😂,neutral
woyem ahye wo wnnnn,neutral
mke dem tell you anaa😅😅,neutral
wo hwene nu o🥺,neutral
wo p followers ak he,neutral
aseiduwaaa too dey da back der😹,neutral
mew nkawie hospital so hurry,neutral
ahnipa negyina h yi,neutral
charley me mmom dierr hmmm,neutral
me pant nyinaa af,neutral
eii ecg mo ne y aaaba,neutral
tax net no baamu na mom ny elevy bernard avle,neutral
sekan no w wo a aw wo kwa,neutral
wo ara hw y asm pa anaa lol,neutral
ahh 😦 😂 ɛyɛ asɛm oo,neutral
herh wo y dn wo abeyifo mu 🤣,neutral
adn aa wobtu me 🤐 no 😜😂😂,neutral
amewoyikope da basic school,neutral
charley charley 🤣🤣🤣🤣 me koraa adwiri me,neutral
eeiii nana wahyda anaa,neutral
asɛm bɛn koraa ni,neutral
no lie ooo bro,neutral
ebi me flyboytfg oo,neutral
lol ei jabs anaa,neutral
oh and dier dem bi bros,neutral
aban wei deɛ invite her fot interrogation aaaah agenda bɛn nko,neutral
ebiowei hwan no no eeeiii,neutral
eii you no get abotr koraa ooo😂😂,neutral
sei yaaa na top 😆😆😆,neutral
eii na me y din,neutral
aden wo sua😹 ynnkayerwo ansa,neutral
na medier may din 😂,neutral
ob t nsuo mu😂,neutral
so u no hola me eiiii,neutral
saa okodie ft obrafour gtgtgtgtgtgt manifest discography,neutral
da mu baakop s,neutral
ei partey b fa pole mu eh,neutral
nana na adn eei 😭😭😭😭,neutral
vim kraa ni tweet ni mu smh,neutral
na hwan mo nie boi sowutuom accra,neutral
aw de no chale,neutral
kfc anaa chicken man 🤔🤣🤣,neutral
e be me oo 😀,neutral
eeei na wo bɛka 🤣💔,neutral
lol mese ksi fo dea so dem dey think oo,neutral
akwadaa nya sika aaa ɔse panin hianii mpɛ brɛ,neutral
na u re u tall😹😹😹,neutral
aaghh😂💔💔 you de oh daabi,neutral
t koraa wo nya,neutral
maa adjwoa hye wo drossssss 🥱🥱🥱,neutral
ne kakra ne sn,neutral
hahahaaa y ahoyaa anaa wo se sn lol,neutral
wama meym kra ashie me 🤣,neutral
eeeiiii mey ashie me,neutral
so u be kojo besiaei u kraaaaaa why😂😂😂😂😂,neutral
ah so no erica,neutral
oh charley ab apa ho o,neutral
ei na s ny byforce 😹😹,neutral
maa niqqa x no hands🙌🏿,neutral
ass opener no mo de y den,neutral
tz ne ayoyo soup kk cedis eeii aden,neutral
g a b a s k i 🏳,neutral
herh wa no no,neutral
chale me sef oooo,neutral
eii na debn koraaa na ba wiase ni 😂😂🤯,neutral
mawunya na aduro atumi no saa no,neutral
wo se ebeyi lol,neutral
common floor fuo nyinaa edi 😂😂,neutral
dzata se mo na mo bl,neutral
ewurade fraud boys agye sika,neutral
ashawo ne hookups fo nkoaaa 😂😂 you gerrit kumasi fo 😂💔,neutral
eii believe me s sen 😂,neutral
ei jinz tra ne nkor me o,neutral
😭😭😭😭😂😂😂 eiii koo i too join de qeue,neutral
seisiaaa na wabr yi,neutral
mo na mo ma such stories,neutral
mep na p me bie😅,neutral
saaa na ay den,neutral
baabi aa de nenam 😂😂😂😂😂,neutral
na var so y stats😂,neutral
adn wo vybz no atc nsuo mu anaaa talk am erh,neutral
oh yh u bi kwame or kofi,neutral
eii charman na aden😂,neutral
owww antiwaa me ooooo,neutral
adn wahy ne kte kshon anaa 🤔🤔,neutral
r i p p maam,neutral
organized bus wey dey carry freshers go campus kk bi ghs na uber koraa y sen,neutral
ideas no nyinaa at nsuom,neutral
mo phone so de pono nkoooaaaa,neutral
mo wo t mo paaaa,neutral
wiase yi de s esum 💀,neutral
wei nyinaa y asem,neutral
mo na hwan 😂😂nsa fo,neutral
wonpe bayir ne dokono 😩😩😩,neutral
eeeii berma saa momm enfa wai 😂,neutral
asm no atra me,neutral
size bole wh ɔnkor wo 🔥 🔥,neutral
💀💀💀💀💀💀 enye me hoor abeg,neutral
proud of nana omo na omobr✌️😂,neutral
wohuyɛ na ɛyɛ deɛn,neutral
eeeiii eeeeii eeeii 🤣🤣🤣🤣🤣supply your scolobus is trending oo🤣🤣🤣 s wo si wcn hy pioto 🤣🤣🤣😂😂😂,neutral
na kg nnoma yi eerr,neutral
na me nnom den,neutral
oh na may den,neutral
kwaw kese tear me😭,neutral
eeii united fuo yi,neutral
ei ei ei esi sh wo,neutral
wei wo bey den akyi ball,neutral
peace paa deɛ daabi 😂,neutral
ei so dumsor is back ei,neutral
adɛn wofrɛ saint anaa😄😄,neutral
cow de no bi anaa 🤣🤣🤣,neutral
wofa sane dey come run run saa 😂😂,neutral
wo nnyaa nhu hweee koraaa,neutral
wikipedia adɛn me yɛ 🙄,neutral
lol anaa mortal kombat,neutral
robinson akoa yi paaa,neutral
oh mi siii let me mute her mpo,neutral
akwadaa na wa tattoo wo ho saa nu 🧐,neutral
na me ɛfa meho bɛn 😂😂😂,neutral
eeeeeiiiii krakye wo y sure,neutral
mo na mo sh ho no😂😂,neutral
😂😂😂😂😂😂 the nana ɛnyɛ me na me faa yɛ dey kill me,neutral
nonya business moana no 🧢,neutral
wei yɛ dɛ gye,neutral
mi di nu di shiaaa na eshigu saaaa 😁😂,neutral
wanya ho at tsofi capo wo de h ay den aa ynswappi na bra ha wai medaase,neutral
ona call yɛ biɛ,neutral
listen to ha ni ma dwen remix ft mabiina by on boomplay,neutral
ha 😂 no no no no 😂💔,neutral
neutral man aa wo propaganda nyɛ fɛ sei wo firi hen🤣🤣,neutral
already nu kofi nu sika nu ensu nu na ama aba sre nsu in addition kyrs ama bgye sika di at born straight oo enu kraa as ensu ama po kofi ay mb km na di bda,neutral
atopa bi o😂😂 hw yie o😂,neutral
dear my mp samuel atta mills atabaadze junction kɔ si keburano ɛkɔno nyɛ nkoraa ntsie hwɛ na yɛ eyi yɛ wo first warningand my mce appiah koran,neutral
lmao me daabi da,neutral
e no be say my phone camera bad ooo ɛyɛ me na me ho ɛnyɛ fɛ,neutral
mu de asɛm bɛ ba ooooo what😂😂😂,neutral
go tell lukaku di wo fie asem,neutral
😂😂 knacking nti girl no ntumi ngyae boy no o,neutral
woboa ooo so noor nam do,neutral
ma man say europa di lyly,neutral
herh ano yɛ ya ooo 🤣🤣🤣🤣,neutral
bartomeu asɛm deɛ hm,neutral
n naa ka di biɛ wula,neutral
ɛyɛ hu me mɔbɔ 😂 ɛnyɛ wumi,neutral
na mendi bounce hwɛ😂,neutral
wo sika yɛ trotro sika nanso wonpɛ back seat 😂😂😂,neutral
kwan no amfa wasaase so nti wo se kwan no tene,neutral
edwen ho ah ɛntse ase,neutral
adey beg oo nti brofo bebrebe wei nyinaa ne korakora ne sen🥲,neutral
masa eny wei na eyie bring update,neutral
nti me di me nkaho anaa,neutral
na me di ma y den 🤣,neutral
woha woho agenda fo yi,neutral
ah brofo bebree sei aden theme baako,neutral
aden mak di barca ni bi yere anaa 😂😂😂😂😂,neutral
aden mo taataa mo saa 🤣🤣🤣🤣,neutral
hahahahahahahaha hahaha massa k na ko twa lotto,neutral
wo to bill aaa na wotw di akyere,neutral
danlard w ha nanso mo so wola hwan hwan,neutral
isha nso de my son my grandchildren eden kraa ni hoh,neutral
fa mi ka hoooo ern anaaa menko da 🤔,neutral
you for chopin🍆 anaa s den 😳️ene anka ynkc heblews,neutral
suro nipah na gyae saman,neutral
wo fiti preko p bor wo si so aa mogya nba,neutral
oba nyansafoɔ yɛ bu no bɛ na yɛnka nasɛm,neutral
asem yi edi ka,neutral
me nhunu nea me nka mpo 😂😂,neutral
wcfa b wu ama madi adi oo daddy lumba,neutral
nipa benya wo aaa enfri yare aa na efri ohia daddy lumba,neutral
wone opanyin bɛko nanso wo wideɛ mu rafael nadal 💪🏾,neutral
fa wo ntoma b me de mu,neutral
ɛyɛ me nwanwa mpo,positive
ayeyie bn na wo di ma nana nyame onipa dasane,positive
s wo wua wobdane suroabfo,positive
yny baako yny mienu aha yy apem ne fa yfri kokoobin koy bad things w fumesua 😭😭😭🔥🔥🔥🔥,positive
kasa gu ma sum na me gyedi 🔥🔥🔥🔥🔥🔥🔥🔥,positive
aaawwww sika p nna fom 😂😂😂😂😂,positive
oh yhhh nyame adom nti,positive
waabr sinn yesu suaa asndua drudrudu ne yn bonni nyinaaaa nti nya abotr na bibiaaa b fyn,positive
yε sen obiara or yε sen wɔn nyinaa concatenated forms in akuapem twi yεyε no yiye sen obiara or yε sen wɔn a aka no nyinaa expanded forms in akuapem twi,positive
me nyame nyame wodi yie a wobere woye yie a pressure kyeiwaa beyie nipa sansankroma yaa dwen adwenpa maradona adwenfi gyae konkonsa hello maa all these boys claiming outstanding no behw omo annya mo awuramu nti of course they are out standing yenenam uk,positive
nanso y se bibini nntumi nya depression so we keep it all in,positive
ahhh ya gye sika,positive
masa forget am nyame nhyira wo,positive
funtumfunafu ne dɛnkyɛmfunafu wɔn afuru bom nanso woredidi a na wɔreko efiri sɛ aduane dɛ yɛte no wɔ menetwitwie mu,positive
eeeiiii wo flexi me,positive
sika nkoaaaa the socialites of ghana no,positive
obaa yi ho twa👌🏽👌🏽👌🏽❤️❤️❤️❤️❤️,positive
yɛrepɛ sika wo nso p points,positive
court sika nso ashiɛneɛ we move,positive
ah menya abotr sn wei y de nya abotr😓,positive
😂😂😂😂oh naa omo bɛ reporti ama wo ɛnyɛ competition koraa,positive
nti good luck noo gye baako kaho,positive
abɔnsam kɔti wa nanso nyankopɔn scissors adi nkunim,positive
wo kum apem a apem bɛba💥💥 yɛyɛ dɔmm 🎶🎶🎶🇦🇹,positive
wan na ɛkyɛrɛ mo kwan no wan na ɛma mo the opportunity yes rap no yɛ charity give it back to community yeah uh,positive
fm abusua nnim hospital akatua nso m nim ayie y h wate anaaaa,positive
owura me se siso biom wai,positive
yɛ yɛ asanteman asante kotoko🎼🎵 wo kum apem apem bɛba 🎼🎵 sɛ wokɔ cape a ɔmo se vipers 😏 sɛ wokɔ volta a ɔmo lions 😏 sɛ wokɔ accra i dont even know 😛 na sɛ woba kumasi a ɛyɛ faabulous 🔥 ❤️ faaaaaaaaaaaaaabulous faaaaaaaaaaaaaabulous faaaaaaaaaaaaaabulous,positive
de y me de y me san y me y me yie 💨🔥,positive
i woke up in new bugatti koobibini sii buzanga ei bibinii captain hook to da ewiase tho,positive
munni ahurusi anidaso no mu munnyina pintinn wɔ ahohia mu munkura mpaebɔ mu denneennen romafo,positive
sika mpo mfa neho lord kenya,positive
twamu anaa nyesaa dia frme,positive
nkor ne fie erh😂,positive
adea me mp aa ne obaa aa ɔkastuffs,positive
ei herh ibi ice cream anaa toffee,positive
eeii my wife no mpo na mep no,positive
nkran ha di saa,positive
enti yka two days ago aa na ay dn😹,positive
nsuo ne vitamilk na s,positive
wei de wo ly paaa oo,positive
npp fuo na di e levy baa yndc fuo b y nu hit🔥🔥,positive
ebusua wo fie y p sika,positive
yɛn tua asante kotoko heads to appeals committee on maxwell konadu decision,positive
infact friday eyumbrr biara menyuwa gye papaapa ara,positive
peswas koraaa i go take,positive
ei chelsea na mendy w he,positive
nti obiaaa nti mi ahhhh,positive
sika dam na mebo🥹,positive
eeeiiiianaa minko ton ponko cus,positive
cuzzzzzz mehia sika bebree,positive
saaa tokro no de nsm aba wiase yi mu paa,positive
hw y wo krom,positive
asakaa na wc so,positive
shot on target koraaa cnya bi nbc yb gua cmo ankasa😂😂,positive
🤣🤣🤣🤣🤣🤣🤣🤣🤣 nana s anka y saa anka obiaaa w bi ooo,positive
no celibacy me tu t,positive
ebi nom ka banku ebi nom tn banku ebi nom hy banku nanso yn de yb di banku daa 🙏🤣🤣🤣,positive
masa hw wo kasa yie ooooo,positive
gyae nnka saa biomu😂😂😂😂😂,positive
no nima no wc 🇬🇭,positive
wo deɛ mɛnsuro yɛ twe aah ɛbɛ ba,positive
eyramadzo wherever udey nyame nhyira wo heerrr solid babe ankasa😍😍😍😍,positive
ma wonsa nsi fem hw,positive
yesu kristo asɔre efire ewu fu mo onua ei ɔde ne ogya no apepa yɛn bɔne nyinaa ama me ne wo abɛyɛ ɔkra tease fo nti ɛsɛsɛ me ni wo yɛ da nase da nase daa yesu kristo asɔre efire ewu fu mo onua ei ɔde ne mogya dehyeɛ no apepa yɛn bɔne nyinaa ama mi ni wo abɛyɛ ɔkra tease fo,positive
😂😂😂 abeg abi krobo boy too aiiiiii,positive
me nso mafe wo dodo,positive
sika oo sika abrokyire sika 😄😄😄,positive
me nua nye hweeeye ko a me to kosua ama wo,positive
adwuma da barima anim,positive
mongyae me na mento madonko pa bi,positive
menso saa ooo nanso menni kumasi me nsa ahwan nti me y me ho aduro wo obuasi,positive
😂😂😂oh me y okay oo nha me kraa,positive
as kotoko dey buy chief justice some too dey buy waakye attendants hajia kande me p shito me wele bebree,positive
bossu kwadaso forbes anaa,positive
awurade fane bone kye no wai 🙏🏿,positive
kawawa woyɛ too morch,positive
wo k p orphan ei koo,positive
presby hymn presby hymn stanza ɔhɔho ne mamfrani na meyɛ wɔ fam ha masase mmɛn ha baabi minni fi pa wɔ ha ɔhaw ɔbrɛ amane na yɛde tu ha kwan nɔsoro hɔ na nyame bɛma mahome sann,positive
nipa nso y den chillli 😌,positive
masore anopa tutuutu pe sika menya a mobehu se mama nso betwi ne benz nyankopon bseiho paw debia na kweku de sikasem nkoa na onim nka me mpre ohia nma meho anaa you dont know s sika nie kweku nie ohia se metie everyday am on my way verse 🔥🔥,positive
agoro wɔ nani so sene super mario,positive
ano katikati nation y sii so nky y nanso yano awu we coming like a ranging storm 🔥🔥🥵🥵,positive
matɔ me ɛya wo number,positive
den dem say wana atonko no some snake dey top but as boys dema eye no see dier hɔ aa na y bko nyame ahw ynso saaa herh sss,positive
afei wo nan naaa🤣,positive
ani da h s tv,positive
asm oooo na abr😂😂,positive
gye me boso odo yewu 😌,positive
ya ti nso yen fa 🤦🏾‍♂️,positive
woa renti ooooonti btua saaa tax no,positive
ew flood no mu anas den,positive
guy guy saaa na wiase no k nawiey😂,positive
wiase nyinaa nubian queen na y obaa oo,positive
man uhw wo nua kitiwaa chelsea de cy,positive
baby gye me boso,positive
fine girl cse ne din de agyeiwaaaaaaa,positive
fine man akakaduro wura mep ade ay aduane msan asa bi na mede bi nso atua,positive
as one of my dons talk nyame asem di bible koraa si w kristo ni biaa akoma mu but to da wannim na wanfa ah emba biom hmmm,positive
mo kyer bi o,positive
yenni sika oo but y ha adwen 😬,positive
n by s tontonsansa,positive
mapimso wo kumasi nti wohia confirmation 👊🏽 blaaaah,positive
wobtease amame me boy newo dabiaa mba wonkyn abda wob wale me😂😂😂,positive
post biaaa na m nam muherrrr ma feeeeli ama wo ooooh🙌🏾,positive
ɛnhyɛ me ho a mehyɛ me dɛɛm mene obia nni asɛm,positive
wo b shi kontomire,positive
arh eii meym kraa ahy me,positive
fb baako oh baako twitter baako whatsapp page bia mu nso baako b w mu ne good guy nso dey ne crush ne sugar daddy bi nso dey tight corner,positive
yagye sika ooo yenso y time a so ooooo,positive
krobea beku me faaaaaaabbbulous 🇵🇪💪,positive
me dokono nti na wo twi mako de aaa my ice kenkey,positive
me tie nnipa ano a anka manyɛ yie ɛkaa kitikiti me de hyɛɛ bayie,positive
oh me ba oo,positive
mmaa wo wiase o,positive
yɛnsuro onyankopɔn nsan nsuro nnipa,positive
meho wo sei arh na ma b jack🤍🤍🤍🥰,positive
ei smoochy 🤣🤣🤣 so you you dey ei ewiase paa,positive
